LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,LPlin_rmsdmag,LPlin_chi2dof,LPlin_chi2dofR,LPmean_rmsdmag,LPmean_chi2dof,LPmean_chi2dofR,Lmmax,Lampl,NdataZTF,ZPztf_rmsdmag,ZPztf_chi2dof,ZPztf_chi2dofR,ZPmean_rmsdmag,ZPmean_chi2dof,ZPmean_chi2dofR,Zmmax,Zampl,Lindicator,Llimit,Zindicator,Zlimit,LC TYPE
7779915,0.3504052272151898,0.350401015942519,0.3504031215788544,0.999987981707053,253.0,0.1990718136973884,1.5292312191413129,1.0666902859033962,0.2110502448257616,1.5218618902752274,1.1296434791948675,16.33760310910977,0.3310911064734014,610,0.1150065057608909,9.096502883971574,2.57740207908473,0.1146273535761174,9.222465137172748,2.564946443582287,16.231433641784072,0.3328709616843035,0,0.25,1.0,0.25,2
7827663,0.3908315667124951,0.3908324388245471,0.3908320027685211,1.0000022314268504,385.0,0.2161952240242066,17.689751037280903,3.457939555693065,0.215760857036873,17.701335437342614,3.423787196748556,14.934089615684432,0.3226574907902222,337,0.1676201602198248,26.56034780050932,4.346068025935066,0.1702420028690364,26.57737629117236,4.382365581400534,14.833683434630332,0.3923196635120582,0,0.25,0.0,0.25,2
7862277,0.4248471010192,0.4248514242250938,0.4248492626221469,1.000010175910071,231.0,0.0934419178869075,9.27934591067529,2.243552498117958,0.0910440741605706,9.47657120455969,2.341212810047057,14.744864288595142,0.5441355433277479,667,0.0334555772195023,1.616155197353494,1.1597593543688856,0.0355560488222072,1.8042885619605844,1.2278237847897335,14.778977287670964,0.4431326271808089,0,0.25,1.0,0.25,2
7862869,0.2953110083368251,0.2953116665232118,0.2953113374300185,1.0000022287905568,270.0,0.0471610199263334,2.5646138054086687,1.2868310649989665,0.0467246682960917,2.600318117159392,1.2613099391424092,14.56679785795173,0.4423143257843343,712,0.0521020503614494,2.3746601541813317,1.3863707865912485,0.053099853341609,2.447631338932461,1.4285508325829732,14.50505680696501,0.433172655565528,0,0.25,0.0,0.25,2
7892817,0.3568316974870596,0.356832712029299,0.3568322047581793,1.0000028431953958,202.0,0.1911993244510031,2.4040642619075503,1.4060505970212087,0.1916378221358922,2.405265794608489,1.4108827030254167,15.947915790014443,0.4116343486435987,848,0.2392462294275161,31.375032746055943,5.213921104184565,0.2359967393059028,31.37932590561565,5.174648478349293,15.935365414278216,0.3268907117784287,0,0.25,0.0,0.25,2
7907059,0.2031514215056799,0.9970471510967722,0.6000992863012261,4.907901424991484,204.0,0.4381345031341606,33.27466308993892,5.00532696863813,0.5942558577775212,39.53011204590163,5.073533127933461,14.861780779125118,0.2409561700265019,31,2.244755482563237e-06,63.89684731202776,5.197882469101337,0.0477907806493099,58.383408206889136,4.146060747008276,14.557541871349038,26974.868935458173,0,0.25,0.0,0.25,2
7946773,0.3620980533829942,0.3621051224169752,0.3621015878999847,1.0000195224302226,218.0,0.0867283709832195,5.975788904742276,2.0053398853287177,0.0869741876570914,6.70868693388088,1.9500898227124537,14.728594856452572,0.496151041463742,661,0.0645450378116461,22.20601476705708,2.706524134604853,0.0688770435778057,23.972956491148636,2.9279641714687736,14.663157377328378,0.5014793473416574,1,0.25,0.0,0.25,2
7977207,0.3580969689996612,0.3580977891803505,0.3580973790900059,1.0000022903871306,218.0,0.0881481494626168,4.057479410025239,1.8119609784122015,0.0911576194966516,4.07932166699631,1.8482402943542948,14.623886191290277,0.4935218760215978,729,0.0772764247518046,13.025044487614243,2.923788711800249,0.0781640957772073,13.190680309945948,2.954516409416326,14.60061281804295,0.499530207964538,1,0.25,0.0,0.25,2
8015684,0.3655342648417743,0.3655334881480446,0.3655338764949095,0.9999978751821528,367.0,0.0799572788689577,2.358144609729601,1.2625109028340449,0.0805290220093459,2.3566198385481165,1.2512093208014978,15.22332777396836,0.4169072087427103,435,0.0445030603679982,2.216018038262037,1.283716590070943,0.0452517986223555,2.2676643453587464,1.3208048855507968,15.237182456525758,0.3591064611968537,0,0.25,0.0,0.25,2
8036191,0.3638601252309036,0.3638929955603592,0.3638765603956314,1.0000903378171344,438.0,0.1126304733962135,7.746854446948187,2.2396967813237483,0.1742829339653524,23.27819315225683,2.7492375785770893,15.004432103492402,0.4029902806886518,281,0.0636843629239856,8.459214870252378,1.6114255666526252,0.1329489302374799,16.70812953332828,3.288564648071885,14.937738958600344,0.4244488098435397,1,0.25,0.0,0.25,2
8037245,8037245.0,0.2995879881163133,0.0,0.1497939940581566,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.25,2
8085093,0.2926520297397978,0.9101667339384798,0.6014093818391388,3.11006465510499,249.0,0.0657996922506745,0.9079494724358408,0.9267835810675265,0.7973043511272205,21.72793941859701,5.300816378451984,15.542149188482952,0.4399923801543721,33,0.1537384990139705,103.64706336067984,9.054996448890014,0.0784710542024565,84.85008986198886,6.933163703123888,15.329578490871771,0.6487526010606128,1,0.25,0.0,0.25,2
8096970,0.3588149646347037,0.3588183764348315,0.3588166705347676,1.0000095085223977,281.0,0.2690375422587303,1.143611808925765,1.1540623508867045,0.2679768243933713,1.1465672698022649,1.1399770797459838,16.40323743587328,0.2882731916269279,326,0.0972264581196725,4.16483068641485,2.0350202572066385,0.1014952499351982,4.251332136017434,2.117799035206556,16.448612494180484,0.3458718215764484,1,0.25,0.0,0.25,2
8097511,0.3427605853917713,0.3427639603431978,0.3427622728674846,1.0000098463813236,272.0,0.1252297763057947,0.7434655769063854,0.7619771371899239,0.1231758133945294,0.7650466618124265,0.736527796902042,16.08029254137164,0.3331265061770914,732,0.0551110209938138,1.723464133907433,1.1635390228242342,0.0558471134595306,1.8171767373949688,1.1923653453031478,16.030294195142606,0.3254003921831092,1,0.25,0.0,0.25,2
8125320,0.9970865235506886,0.2581452723404573,0.6276158979455729,0.2588995701407994,178.0,0.005984698413836,89.57759379648533,10.702701132136424,0.598402960185361,84.53410809799779,9.72056883300405,-5.929971184974101,23.12917100628132,688,0.0805034984516611,3.16170678728938,1.5711057888148965,1.8636056352750323,48.67048206438884,9.153778634439336,14.454103072138407,0.3021422948805892,0,0.25,0.0,0.25,2
8133468,0.2929868721374967,0.2929892057704874,0.292988038953992,1.0000079649745863,223.0,0.2068624418956315,1.9646879031046405,1.237055151315969,0.2074465210738227,1.9872669454310687,1.134847007217234,16.497245371960524,0.4616449175095454,545,0.0493887997616858,1.7773382510004667,1.1559809734758768,0.0493827233422197,2.055571285982146,1.166276865686512,16.49142664276595,0.419719932140385,0,0.25,1.0,0.25,2
8222011,0.3509205359067767,0.3509138493046017,0.3509171926056892,0.999980945537548,264.0,0.2145501406438223,5.16862802456032,2.0525581045018897,0.2107141378774878,5.249505756620368,1.9586742721821535,15.592614349434982,0.4641322412051636,710,0.2345956385328397,24.909555512143207,4.821962382898553,0.2370077240210071,25.3660539269955,4.900099746674334,15.626928834982303,0.3465224628281937,0,0.25,0.0,0.25,2
8230589,0.4071161250712758,0.4071244052277046,0.4071202651494902,1.0000203385617,162.0,0.120802048687061,0.908330166330526,0.7398947603755659,0.1190993300756632,0.9343340499667948,0.7925515946648688,16.033178415947845,0.3778792482329436,755,0.0536240204541793,2.260964274153213,1.316550118679325,0.0633533520603998,2.808824548204492,1.5532363879284283,16.009285894403675,0.3345856367681818,0,0.25,0.0,0.25,2
8331094,0.267543299529585,0.2675486485763096,0.2675459740529473,1.0000199932001064,430.0,0.1330076810610573,4.049075034258167,2.0688639230992534,0.127286186103172,5.263053440273185,2.286341926843085,15.11934027258238,0.3535424333488137,299,0.1117632908043883,9.6960696164929,3.3696583230172505,0.1192862693748502,11.790572865477,3.604656715574201,15.067922112180186,0.3880276488233019,1,0.25,0.0,0.25,2
8351552,0.2741492939407908,0.2741508133064428,0.2741500536236169,1.000005542110396,249.0,0.0666795106542943,6.311735306297106,0.9032912411748272,0.0727924987157654,6.355113590827065,0.8933742626832429,15.468619722006435,0.3510475340509931,356,0.0474015013334989,1.96332914852044,1.1481714193007262,0.0478174220523827,2.0049967208053143,1.1679304404622666,15.403242864446552,0.3592477004477263,0,0.25,0.0,0.25,2
8520012,0.9972190930063828,0.3171999990464237,0.6572095460264034,0.3180845626312065,233.0,8.298988215844661e-05,17.335692433009605,4.324983053296619,0.6065786257275859,14.234058581379667,4.379906626679036,-2309.450666975285,2325.302952360892,819,0.0463720402894325,1.8076315562036445,1.1618732506450955,1.6958978562629172,82.2050478809761,12.812101480509074,15.4627354250894,0.4289977642036735,0,0.25,0.0,0.25,2
8595866,0.3319404331660759,0.3319425492271609,0.3319414911966184,1.0000063748217258,318.0,0.0848113435370782,1.3981138790977876,0.978907092542908,0.0862463211454282,1.435304022593456,0.9703203957541938,15.483833102703215,0.3454414418789273,359,0.0481655610701794,2.1962477345383795,1.3941369519929596,0.0461012644952589,2.232727615968002,1.3302538303455378,15.486781232445985,0.3529920867664167,0,0.25,0.0,0.25,2
8637808,8637808.0,0.347241358914961,3.884848923992657,2.116045141453809,11.187748303173905,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.25,0.0,2
8640362,0.3441907559489743,0.6883826406148521,0.5162866982819132,2.000003279335322,444.0,0.1295742114337656,1.82386893950565,1.149903320491287,0.5136965208821491,10.74602158578625,3.397615991075902,15.744834712753136,0.3523052593263749,276,0.0636307365388938,3.885969720897777,1.5837128460587422,0.8773226358521893,63.56272363373055,9.1277776249313,15.790395947345164,0.3468194581581016,1,0.25,0.0,0.25,2
8735344,0.403325979170654,0.4033266015634291,0.4033262903670415,1.00000154315072,285.0,0.1993119727581545,3.301825509907812,1.430823445797093,0.1987698740286539,3.301996724739192,1.436315428072871,15.908298464656056,0.4067860991639023,2489,0.2003332242520027,30.86886332599955,4.41813415451359,0.1999216947219614,30.88773214125687,4.4174094375863975,15.919089362989371,0.3403228053680625,0,0.25,0.0,0.25,2
