LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_chi2dof,L_chi2dofR,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Zchi2dof,Zchi2dofR,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score
7925995,0.476607,0.476607,0.476607,1.0,270,3.1,1.5,3.1,1.5,15.08,1.14,298,10.3,2.1,10.3,2.1,15.02,1.07,2.0982,2.1458,20.9798,0.0589,8.9378,2.0982,2.1037,182.1494,0.0316,14.6875,0.07,0.0,NaN,NaN,NaN
7933373,0.999984,0.657587,0.828786,0.657598,328,65.6,8.3,56.5,8.5,14.78,15263.97,63,2.4,1.5,51.6,9.3,14.72,0.28,1.0,1.0209,47.9042,0.099,9.7563,1.5207,1.5515,32.4623,0.0305,5.4366,15263.69,0.41313,NaN,NaN,NaN
7946773,0.362098,0.362106,0.362102,1.000022,218,6.0,2.0,6.9,1.9,14.73,0.5,677,22.1,2.7,24.1,2.9,14.66,0.5,2.7617,2.7954,29.6209,0.0421,10.2631,2.7616,2.7681,153.9646,0.002,16.2554,0.0,2e-05,NaN,NaN,NaN
7949405,0.527532,0.527523,0.527527,0.999983,240,1.1,1.0,1.1,1.0,15.74,0.86,774,3.1,1.2,4.3,1.4,15.71,1.08,1.8956,1.9492,18.6759,0.1088,8.2031,1.8957,1.9492,18.6759,0.0071,18.46,0.22,2e-05,NaN,NaN,NaN
7956170,0.553222,0.553216,0.553219,0.999989,186,4.8,1.4,4.4,1.4,15.49,0.86,248,0.9,0.9,1.0,0.9,15.42,0.83,1.8076,1.8377,33.2502,0.1834,5.6017,1.8076,1.844,27.5028,0.2635,3.2491,0.03,1e-05,NaN,NaN,NaN
7956265,0.659804,0.6598,0.659802,0.999994,194,0.6,0.8,0.6,0.8,16.05,0.72,217,2.0,1.2,2.0,1.2,16.03,0.55,1.5156,1.5494,29.5727,0.2552,12.0142,1.5156,1.5231,133.9585,0.0138,7.3866,0.17,1e-05,NaN,NaN,NaN
7977207,0.358097,0.3581,0.358098,1.000008,218,4.1,1.8,4.2,1.9,14.62,0.49,761,13.5,3.0,14.2,3.1,14.6,0.5,2.7925,2.8265,29.4551,0.0389,10.4034,2.7925,2.799,153.9646,0.0016,17.8505,0.01,1e-05,NaN,NaN,NaN
7984971,0.642691,0.27285,0.45777,0.424543,323,6.8,2.2,13.3,3.5,15.31,0.19,335,27.2,5.9,52.2,8.8,15.44,0.22,1.556,1.5672,88.7311,0.0288,11.2725,3.665,3.6705,181.1594,0.0108,20.8845,0.03,0.80792,NaN,NaN,NaN
7997579,0.486693,0.486689,0.486691,0.999992,465,2.6,1.3,2.6,1.3,16.32,0.77,284,37.2,5.1,37.3,5.2,16.32,0.77,2.0547,2.0886,29.4551,0.0694,10.7203,2.0547,2.0807,38.4837,0.0453,15.4867,0.0,1e-05,NaN,NaN,NaN
8003415,0.640889,0.640884,0.640886,0.999992,296,5.7,1.8,6.0,1.9,15.15,0.54,396,1.6,1.0,1.6,1.1,15.11,0.55,1.5603,1.5943,29.4681,0.0626,8.9995,1.5603,1.5658,182.1494,0.0284,18.5508,0.01,1e-05,NaN,NaN,NaN
8010233,0.732549,0.732546,0.732548,0.999996,490,3.3,1.5,3.3,1.5,15.02,0.45,256,2.9,1.5,2.8,1.3,15.03,0.71,1.3651,1.4137,20.5656,0.0623,7.1684,1.3651,1.3707,178.4121,0.0067,9.1868,0.26,0.0,NaN,NaN,NaN
8015684,0.365534,0.365534,0.365534,1.0,367,2.4,1.3,2.4,1.3,15.22,0.42,313,2.3,1.6,2.3,1.6,15.26,0.53,2.7357,2.7696,29.4985,0.0627,17.695,2.7357,2.7414,177.6199,0.0031,12.5727,0.11,0.0,NaN,NaN,NaN
8027315,0.4805,0.480501,0.4805,1.000002,472,2.6,1.1,2.6,1.1,15.22,1.07,214,13.0,2.7,15.3,2.6,15.02,1.46,2.0812,2.115,29.5247,0.0382,11.0976,2.0812,2.1204,25.4842,0.0265,27.9072,0.39,0.0,NaN,NaN,NaN
8036191,0.36386,0.363893,0.363877,1.000091,438,7.8,2.2,24.0,2.9,15.0,0.4,175,10.9,1.6,26.7,4.0,14.91,0.6,2.7483,2.7822,29.5116,0.0398,17.86,2.7481,2.8768,7.7688,0.0057,5.4954,0.2,9e-05,NaN,NaN,NaN
8052673,0.562206,0.562212,0.562209,1.000011,285,14.3,2.4,15.3,2.4,14.68,0.93,400,18.9,3.5,20.3,3.7,14.67,0.91,1.7787,1.7992,48.7092,0.0439,5.8433,1.7787,1.7842,180.3427,0.0074,9.3553,0.02,1e-05,NaN,NaN,NaN
8057988,0.639645,0.63965,0.639648,1.000008,240,1.0,0.8,1.1,0.8,15.81,0.87,258,4.4,1.5,3.6,1.3,15.76,1.13,1.5634,1.5971,29.634,0.056,5.6111,1.5634,1.6047,24.1867,0.0051,11.2825,0.26,1e-05,NaN,NaN,NaN
8071805,0.360986,0.360995,0.36099,1.000025,233,8.1,1.9,9.4,2.6,14.78,0.37,92,3.1,1.3,4.2,1.4,14.75,0.33,2.7702,2.841,14.1273,0.0365,10.3757,2.7701,2.7729,354.6099,0.0412,18.8105,0.04,2e-05,NaN,NaN,NaN
8076889,0.642253,0.642262,0.642257,1.000014,188,0.6,0.7,0.6,0.7,16.31,0.82,351,2.1,1.1,2.6,1.1,16.26,1.11,1.557,1.5598,357.7818,0.1301,8.6091,1.557,1.5932,27.6396,0.0072,12.7323,0.29,1e-05,NaN,NaN,NaN
8078575,0.343167,0.343167,0.343167,1.0,223,0.7,0.8,0.7,0.8,16.3,0.36,95,1.1,1.0,1.1,1.0,16.28,0.27,2.914,2.9584,22.5428,0.0267,6.1899,2.914,2.9169,353.9823,0.0676,25.4138,0.09,0.0,NaN,NaN,NaN
8085093,0.292652,1.416823,0.854737,4.841323,249,0.9,0.9,20.8,5.6,15.54,0.44,27,6.3,1.1,95.9,9.3,15.29,0.89,3.417,3.4879,14.1034,0.0201,14.9174,0.7058,0.7117,169.0617,0.5546,4.2753,0.45,1.31522,NaN,NaN,NaN
8088756,0.463877,0.463892,0.463885,1.000032,220,3.2,1.0,4.3,1.2,16.07,1.1,83,6.7,2.2,8.0,2.5,16.38,0.61,2.1557,2.2323,13.0702,0.1081,10.8583,2.1557,2.1586,341.8803,0.0382,13.2777,0.49,3e-05,NaN,NaN,NaN
8096970,0.358815,0.358818,0.358816,1.000008,281,1.1,1.2,1.1,1.1,16.4,0.29,328,4.1,2.0,4.2,2.1,16.45,0.34,2.787,2.8961,9.1583,0.0227,8.3044,2.7869,2.8961,9.1571,0.0116,14.0968,0.05,1e-05,NaN,NaN,NaN
8097511,0.34276,0.342764,0.342762,1.000012,272,0.7,0.8,0.8,0.7,16.08,0.33,764,1.6,1.1,1.7,1.2,16.03,0.33,2.9175,2.9853,14.7482,0.0339,11.1953,2.9175,2.9313,72.4375,0.0021,16.2108,0.0,1e-05,NaN,NaN,NaN
8100474,0.541739,0.541729,0.541734,0.999982,236,1.7,1.2,1.9,1.2,15.83,0.71,76,31.1,4.5,32.2,3.9,15.95,0.99,1.8459,1.9244,12.7478,0.0697,8.0596,1.8459,1.8497,264.9007,0.0835,10.1236,0.28,2e-05,NaN,NaN,NaN
8107761,0.56906,0.569011,0.569036,0.999914,204,0.7,0.8,1.0,0.9,16.13,0.53,736,4.1,1.7,10.5,2.5,16.09,0.52,1.7573,1.8279,14.1673,0.1323,6.2674,1.7574,1.7622,208.3333,0.0035,11.7248,0.01,9e-05,NaN,NaN,NaN
8125320,1.000197,0.258145,0.629171,0.258094,178,88.8,10.6,79.6,8.9,14.47,33.45,200,2.2,1.5,37.4,7.2,14.56,0.23,0.9998,1.0426,23.3781,0.1685,5.9209,3.8738,3.8799,163.9344,0.008,19.5373,33.22,1.17941,NaN,NaN,NaN
8129190,0.532305,0.532301,0.532303,0.999992,187,57.2,3.4,58.0,3.4,13.83,0.75,620,16.5,3.0,16.7,2.9,13.68,1.01,1.8786,1.947,14.6327,0.0561,5.6744,1.8786,1.9407,16.116,0.0066,16.9249,0.26,1e-05,NaN,NaN,NaN
8130793,0.640631,0.64051,0.64057,0.999811,256,17.3,3.4,24.7,4.5,14.72,0.35,229,4.4,1.8,20.4,3.1,14.68,0.58,1.561,1.5998,25.7334,0.0537,5.1508,1.5613,1.5642,336.1345,0.0264,13.3673,0.23,0.00019,NaN,NaN,NaN
8132908,0.61554,0.615543,0.615542,1.000005,248,1.1,0.9,1.1,0.9,15.3,0.54,620,1.9,1.2,1.9,1.2,15.29,0.73,1.6246,1.6878,15.8303,0.0631,4.3098,1.6246,1.6293,209.8636,0.0039,15.0494,0.19,0.0,NaN,NaN,NaN
8133468,0.292987,0.29299,0.292988,1.00001,223,2.0,1.2,2.0,1.1,16.5,0.46,560,2.2,1.3,2.2,1.3,16.43,0.6,3.4131,3.468,18.2349,0.0214,6.8923,3.4131,3.4178,211.6402,0.0018,19.0146,0.14,1e-05,NaN,NaN,NaN
8140987,1.131832,0.377246,0.754539,0.333306,486,14.7,3.1,16.9,3.2,15.09,0.37,217,43.5,5.9,113.7,9.2,15.06,0.52,0.8835,0.8948,88.4564,0.0726,14.3749,2.6508,2.6563,180.6685,0.0063,20.1548,0.15,1.00006,NaN,NaN,NaN
8145151,0.620433,0.620426,0.62043,0.999989,359,1.3,1.0,1.3,1.0,16.07,0.38,669,1.7,1.2,1.9,1.3,16.07,0.39,1.6118,1.6429,32.113,0.0486,7.9043,1.6118,1.6173,182.1494,0.023,18.1972,0.01,1e-05,NaN,NaN,NaN
8153152,0.588596,0.997548,0.793072,1.694792,445,0.9,0.9,24.7,4.1,15.68,0.67,40,180.5,12.7,289.6,14.8,15.21,43367.48,1.699,1.7328,29.5116,0.0783,10.7723,1.0025,1.0281,39.0549,0.1685,6.8504,43366.81,0.51566,NaN,NaN,NaN
8153673,0.71967,0.359863,0.539766,0.500039,442,10.5,2.8,56.0,7.4,14.81,0.31,46,1.7,1.2,54.9,8.2,14.77,0.27,1.3895,1.4065,58.9623,0.0956,18.0851,2.7788,2.8285,20.1511,0.028,4.7782,0.04,0.6666,NaN,NaN,NaN
8154564,0.680377,0.680378,0.680378,1.000001,455,0.8,0.9,0.8,0.9,16.39,0.63,46,2.2,1.1,2.2,1.1,16.4,0.48,1.4698,1.5036,29.5247,0.0818,9.9794,1.4698,1.5356,15.1999,0.0824,3.3861,0.15,0.0,NaN,NaN,NaN
8173247,0.997202,0.595787,0.796494,0.597459,241,30.7,4.9,30.9,4.7,-2544.97,2564.24,548,5.0,1.6,603.9,26.9,15.41,1.36,1.0028,1.0149,82.5423,0.102,4.997,1.6785,1.6832,210.5263,0.0029,10.7796,2562.88,0.50398,NaN,NaN,NaN
8175767,0.570752,0.570748,0.57075,0.999993,273,3.6,1.1,3.6,1.1,16.4,0.76,184,4.4,1.6,4.5,1.6,16.51,0.53,1.7521,1.8198,14.758,0.0717,4.5221,1.7521,1.7568,213.6752,0.0084,6.2837,0.23,1e-05,NaN,NaN,NaN
8185242,0.647806,0.64781,0.647808,1.000006,297,1.2,1.0,1.2,0.9,14.92,0.52,209,1.4,1.0,1.4,1.0,14.91,0.41,1.5437,1.6136,14.3092,0.0989,5.1735,1.5437,1.5469,304.414,0.0151,9.1797,0.11,1e-05,NaN,NaN,NaN
8204721,0.537986,0.537994,0.53799,1.000015,199,0.7,0.8,0.7,0.9,15.86,0.91,821,3.1,1.4,4.2,1.6,15.81,0.88,1.8588,1.9467,11.3792,0.0806,3.1178,1.8588,1.9307,13.8956,0.0251,14.2803,0.03,1e-05,NaN,NaN,NaN
8207815,0.517238,0.517241,0.517239,1.000006,254,2.8,1.1,2.6,1.2,15.21,1.0,157,4.3,1.4,4.3,1.3,15.3,0.77,1.9333,1.968,28.8184,0.1076,8.2512,1.9333,1.9361,355.2398,0.0239,8.9165,0.23,1e-05,NaN,NaN,NaN
8214374,0.487303,0.487291,0.487297,0.999975,264,3.1,1.2,3.2,1.2,16.13,0.79,901,33.8,3.5,35.0,3.9,16.24,0.7,2.0521,2.1014,20.2963,0.0614,7.0377,2.0522,2.0769,40.404,0.0054,16.0267,0.09,2e-05,NaN,NaN,NaN
8222011,0.35092,0.350914,0.350917,0.999983,264,5.2,2.0,5.3,2.0,15.59,0.46,729,25.2,4.8,25.7,4.9,15.63,0.35,2.8497,2.8923,23.4247,0.0281,8.14,2.8497,2.8532,284.495,0.0019,13.0052,0.11,2e-05,NaN,NaN,NaN
8224922,0.698979,0.349486,0.524232,0.499995,107,1.2,1.1,8.1,2.2,15.46,0.39,611,5.1,1.4,113.6,14.8,15.43,0.49,1.4307,1.4825,19.3013,0.2269,8.0808,2.8613,2.9334,13.8773,0.0027,25.6316,0.1,0.66668,NaN,NaN,NaN
8229040,0.640527,0.640533,0.64053,1.000009,238,2.1,1.1,2.1,1.1,15.33,0.72,762,11.6,2.5,11.0,2.4,15.35,0.93,1.5612,1.6002,25.6509,0.1369,9.1248,1.5612,1.6002,25.6542,0.0033,18.582,0.21,1e-05,NaN,NaN,NaN
8230589,0.407116,0.407124,0.40712,1.00002,162,0.9,0.7,0.9,0.8,16.03,0.38,784,2.3,1.3,2.8,1.6,16.01,0.33,2.4563,2.5241,14.7493,0.062,7.3421,2.4563,2.4598,282.8854,0.0068,21.8379,0.05,2e-05,NaN,NaN,NaN
8245702,1.918421,0.390059,1.15424,0.203323,273,2.4,1.4,5.8,2.8,16.51,0.61,424,8.1,2.4,102.4,12.2,16.69,0.49,0.5213,0.5325,88.6918,0.115,7.6681,2.5637,2.5692,180.8318,0.0037,19.1296,0.12,1.32413,NaN,NaN,NaN
8255199,0.526935,0.526937,0.526936,1.000004,124,1.9,1.1,1.9,1.1,15.64,0.89,46,2.1,1.0,2.0,1.1,15.9,0.73,1.8978,1.9499,19.1773,0.1989,6.233,1.8978,1.9515,18.5943,0.0628,7.5929,0.16,0.0,NaN,NaN,NaN
8264035,0.530998,0.531,0.530999,1.000004,215,1.1,1.0,1.1,1.1,15.74,1.1,572,6.3,2.0,6.3,2.0,15.58,1.37,1.8832,1.9171,29.5421,0.0944,7.3386,1.8832,1.943,16.7448,0.0152,17.3124,0.27,0.0,NaN,NaN,NaN
8298331,0.802456,0.401171,0.601814,0.499929,304,7.9,2.3,15.1,4.6,15.67,0.32,326,6.2,2.1,66.0,10.4,15.59,0.32,1.2462,1.2631,59.1541,0.0453,8.4717,2.4927,2.4981,184.8429,0.0209,12.8682,0.0,0.66679,NaN,NaN,NaN
8306649,0.783187,0.783175,0.783181,0.999985,318,2.7,1.0,2.7,1.0,16.08,0.9,255,6.8,2.1,7.7,2.1,16.02,1.24,1.2768,1.3077,32.3625,0.0891,5.3603,1.2769,1.3118,28.6328,0.0092,11.4962,0.34,2e-05,NaN,NaN,NaN
8311517,0.523354,0.523359,0.523356,1.00001,331,11.4,1.8,11.5,1.8,15.3,0.74,257,48.6,3.6,50.4,3.7,15.21,0.99,1.9108,1.9567,21.7533,0.0446,9.2461,1.9107,1.9567,21.7439,0.0149,18.7973,0.25,1e-05,NaN,NaN,NaN
8313260,0.612585,0.612581,0.612583,0.999993,337,1.2,0.9,1.2,0.9,16.54,0.58,255,1.3,1.0,1.4,0.9,16.68,0.7,1.6324,1.6354,341.8803,0.1087,7.2436,1.6324,1.6851,19.0006,0.0054,7.9057,0.12,1e-05,NaN,NaN,NaN
8318076,0.506938,0.506935,0.506936,0.999994,475,4.9,1.5,6.3,1.5,14.93,0.93,330,7.1,1.7,6.2,1.6,14.98,0.94,1.9726,1.9877,66.4011,0.0716,13.2524,1.9726,1.9877,66.4231,0.0429,17.0706,0.01,1e-05,NaN,NaN,NaN
8318215,0.560444,0.56044,0.560442,0.999993,428,1.6,0.9,1.6,1.0,15.5,0.73,343,2.2,1.2,2.5,1.2,15.47,0.71,1.7843,1.821,27.248,0.0358,8.5382,1.7843,1.7898,182.3154,0.0194,15.5373,0.02,1e-05,NaN,NaN,NaN
8325365,0.595144,0.996141,0.795642,1.673781,388,2.2,1.0,59.6,7.2,15.13,0.58,23,72.6,5.5,40.9,7.0,-221439.86,221467.15,1.6803,1.7141,29.5508,0.0709,13.9528,1.0039,1.0087,205.7613,1.3005,9.9648,221466.57,0.50399,NaN,NaN,NaN
8331094,0.267543,0.267549,0.267546,1.000022,430,4.1,2.1,5.3,2.3,15.12,0.35,301,9.7,3.3,11.7,3.6,15.07,0.39,3.7377,3.7716,29.4985,0.0298,21.6892,3.7376,3.7431,182.6484,0.0195,22.0613,0.04,2e-05,NaN,NaN,NaN
8337518,0.536969,0.53697,0.53697,1.000002,466,1.0,0.8,1.0,0.8,16.24,0.96,286,5.4,1.5,5.4,1.5,16.22,0.86,1.8623,1.8962,29.5159,0.0885,11.0986,1.8623,1.9325,14.241,0.0293,16.0763,0.1,0.0,NaN,NaN,NaN
8342007,0.469585,0.469589,0.469587,1.000009,491,9.2,2.0,9.1,1.8,14.91,0.93,208,26.8,3.4,29.4,3.5,14.75,1.28,2.1295,2.1634,29.577,0.0653,12.4369,2.1295,2.193,15.7629,0.0083,14.0777,0.35,1e-05,NaN,NaN,NaN
8343291,0.569785,0.569791,0.569788,1.000011,474,31.4,3.3,31.8,3.2,14.95,0.7,288,63.3,5.1,63.5,5.1,14.88,0.68,1.755,1.7888,29.6121,0.0427,11.3625,1.755,1.7605,181.4882,0.0139,10.6149,0.02,1e-05,NaN,NaN,NaN
8351552,0.274149,0.274151,0.27415,1.000007,249,6.3,0.9,6.3,0.9,15.47,0.35,261,2.1,1.1,2.1,1.2,15.34,0.51,3.6476,3.7441,10.3675,0.0178,7.1414,3.6476,3.6531,182.1494,0.0021,12.0753,0.16,1e-05,NaN,NaN,NaN
8359936,0.639159,0.639161,0.63916,1.000003,237,1.5,0.8,1.5,0.8,16.21,0.38,420,1.2,0.8,1.2,0.9,16.14,0.27,1.5646,1.6104,21.8245,0.056,5.9774,1.5646,1.6057,24.2836,0.0138,18.7073,0.11,0.0,NaN,NaN,NaN
8366927,0.499364,0.51064,0.505002,1.022581,231,370.3,15.2,344.5,16.5,14.75,19.68,590,8.0,2.2,460.8,23.5,14.42,1.05,2.0025,2.0467,22.6244,0.1213,5.7071,1.9583,1.9805,45.0755,0.0329,27.2558,18.63,0.02233,NaN,NaN,NaN
8370218,0.650007,0.650021,0.650014,1.000022,257,1.6,1.0,2.1,1.1,15.66,0.81,619,12.6,2.4,14.6,2.5,15.62,0.75,1.5384,1.5899,19.4477,0.0573,4.807,1.5384,1.5522,72.7802,0.0092,11.3216,0.06,2e-05,NaN,NaN,NaN
8373230,0.673473,0.673475,0.673474,1.000003,211,0.6,0.7,0.6,0.7,16.6,0.35,125,2.7,1.7,2.7,1.8,16.55,0.35,1.4848,1.5203,28.2366,0.0792,7.244,1.4848,1.492,138.8889,0.0158,5.576,0.0,0.0,NaN,NaN,NaN
8378112,1.141628,0.380553,0.76109,0.333342,197,2.8,1.3,3.3,1.5,16.08,0.52,319,13.7,3.4,14.2,3.4,16.12,0.37,0.8759,0.8855,104.7669,0.1838,4.758,2.6278,2.6413,73.692,0.0092,9.8386,0.15,0.99998,NaN,NaN,NaN
8380961,1.665286,0.713168,1.189227,0.428256,234,1.4,1.0,5.5,2.4,16.58,0.63,90,0.8,0.8,46.5,7.0,16.53,0.56,0.6005,0.6142,72.9927,0.1787,5.2225,1.4022,1.4051,349.6503,0.0625,16.4628,0.07,0.80062,NaN,NaN,NaN
8384110,0.651921,0.651923,0.651922,1.000003,205,1.1,0.8,1.2,0.8,16.21,0.73,491,8.6,2.0,8.6,2.0,16.19,0.93,1.5339,1.5963,16.0244,0.1744,5.3178,1.5339,1.5547,48.0538,0.0067,11.1837,0.2,0.0,NaN,NaN,NaN
8386990,0.607552,0.607553,0.607552,1.000002,239,24.0,3.3,24.0,3.3,14.51,0.75,620,28.7,3.5,28.7,3.6,14.5,0.69,1.6459,1.6827,27.2146,0.052,5.2892,1.6459,1.6596,73.0727,0.0029,10.2141,0.06,0.0,NaN,NaN,NaN
8395250,0.506556,0.50655,0.506553,0.999988,230,1.4,1.1,3.5,1.1,15.44,1.06,93,2.2,1.2,3.4,1.2,15.52,0.8,1.9741,1.9932,52.356,0.1215,14.6013,1.9741,1.977,353.9823,0.0507,16.9517,0.26,1e-05,NaN,NaN,NaN
8405435,0.666743,0.666737,0.66674,0.999991,260,1.1,0.9,1.0,0.9,15.49,0.67,572,3.0,1.0,2.5,0.9,15.45,0.95,1.4998,1.5056,172.5626,0.0853,7.0839,1.4998,1.5056,173.3102,0.0088,17.6487,0.28,1e-05,NaN,NaN,NaN
8418765,0.646701,0.323344,0.485022,0.49999,236,0.8,0.8,10.1,2.9,15.59,0.32,672,2.4,1.5,51.3,9.7,15.5,0.34,1.5463,1.5919,21.9539,0.0594,6.3045,3.0927,3.1363,22.9148,0.0049,24.4163,0.02,0.66669,NaN,NaN,NaN
8421216,0.638022,0.638011,0.638016,0.999983,278,0.8,0.8,0.8,0.8,16.4,0.68,622,2.4,1.3,2.9,1.4,16.33,0.69,1.5673,1.5702,344.8276,0.0863,6.3555,1.5674,1.5723,204.7083,0.0043,9.4282,0.01,2e-05,NaN,NaN,NaN
8428593,0.955946,0.468274,0.71211,0.489854,299,51.2,4.6,144.8,11.3,15.12,1.07,196,4.2,1.7,206.8,16.9,15.2,0.86,1.0461,1.0492,323.1018,0.102,2.1945,2.1355,2.2019,15.0625,0.0268,17.3801,0.21,0.68483,NaN,NaN,NaN
8453011,0.58982,0.589817,0.589818,0.999995,353,3.4,1.2,3.1,1.0,15.13,0.69,227,2.9,1.1,2.8,1.1,15.08,1.03,1.6954,1.7293,29.5334,0.0534,9.0801,1.6954,1.7252,33.6247,0.0046,11.5726,0.34,1e-05,NaN,NaN,NaN
8482990,0.631842,0.631846,0.631844,1.000006,265,1.2,1.0,1.1,1.0,15.86,0.73,635,6.5,1.8,6.5,1.9,15.76,1.01,1.5827,1.6532,14.1864,0.0543,4.5825,1.5827,1.5875,205.1282,0.0034,16.1748,0.28,1e-05,NaN,NaN,NaN
8491405,0.500721,0.500712,0.500716,0.999982,243,1.0,0.9,1.0,0.9,15.88,0.66,764,5.7,1.6,6.1,1.5,15.88,0.62,1.9971,1.9999,355.8719,0.2291,20.8191,1.9972,2.0008,272.8513,0.0211,7.9764,0.04,2e-05,NaN,NaN,NaN
8503727,0.479582,0.479607,0.479595,1.000052,219,1.9,1.1,12.8,1.7,15.07,1.19,1540,9.8,2.6,73.9,3.4,14.9,1.45,2.0851,2.1263,24.2777,0.1257,7.0593,2.085,2.1262,24.2807,0.0145,28.3479,0.26,5e-05,NaN,NaN,NaN
8520012,0.997202,0.3172,0.657201,0.31809,233,17.2,4.4,14.6,4.6,-1469.57,1485.43,854,1.8,1.2,83.3,12.7,15.46,0.43,1.0028,1.03,36.7782,0.0986,6.3575,3.1526,3.1561,285.3067,0.0047,26.9452,1485.0,1.03469,NaN,NaN,NaN
8530918,0.496192,0.496193,0.496193,1.000002,215,7.4,2.4,8.0,2.3,14.63,1.1,519,8.2,2.3,8.2,2.3,14.44,1.44,2.0153,2.0217,158.6043,0.0859,9.6497,2.0153,2.0217,156.9859,0.0262,28.0513,0.34,0.0,NaN,NaN,NaN
8535481,0.652443,0.652454,0.652448,1.000017,180,1.5,1.0,1.9,1.1,14.78,0.71,789,3.7,1.5,4.6,1.7,14.64,0.83,1.5327,1.6002,14.8126,0.0859,5.223,1.5327,1.5361,291.5452,0.0053,11.2954,0.12,2e-05,NaN,NaN,NaN
8540533,0.526529,0.998678,0.762604,1.89672,323,60.7,3.6,180.8,12.5,14.89,0.79,56,666.1,25.9,608.8,21.0,14.51,265.25,1.8992,1.933,29.5858,0.0697,8.6787,1.0013,1.0363,28.5633,0.2451,8.9823,264.46,0.61913,NaN,NaN,NaN
8556012,0.641231,0.641235,0.641233,1.000006,185,0.8,0.8,0.8,0.8,15.95,0.3,334,1.5,1.1,1.5,1.1,16.08,0.41,1.5595,1.5994,25.0878,0.0768,6.3111,1.5595,1.565,181.8182,0.0191,16.8323,0.11,1e-05,NaN,NaN,NaN
8561625,0.576935,0.57693,0.576933,0.999991,189,1.1,1.0,1.1,1.0,15.67,0.7,805,2.3,1.2,3.4,1.4,15.73,1.01,1.7333,1.7671,29.5989,0.0722,6.8282,1.7333,1.7396,157.8532,0.0018,11.9429,0.31,1e-05,NaN,NaN,NaN
8564618,0.59368,0.593684,0.593682,1.000007,227,2.2,1.2,2.2,1.3,15.07,0.9,744,7.8,2.2,7.8,2.3,15.07,0.81,1.6844,1.7571,13.7608,0.1027,5.3087,1.6844,1.6879,285.7143,0.0039,13.0402,0.09,1e-05,NaN,NaN,NaN
8574195,0.576044,0.576038,0.576041,0.99999,188,8.9,1.7,8.9,1.6,15.46,0.64,1550,40.9,4.3,41.2,4.2,15.46,0.52,1.736,1.7696,29.7089,0.0958,9.6609,1.736,1.7414,185.0139,0.002,13.0023,0.12,1e-05,NaN,NaN,NaN
8578437,0.51324,0.513244,0.513242,1.000008,154,1.8,1.1,1.8,1.0,14.64,1.0,775,6.4,2.2,7.8,2.1,14.57,0.99,1.9484,1.9756,36.7715,0.1271,11.6489,1.9484,1.9755,36.8392,0.0102,25.8624,0.01,1e-05,NaN,NaN,NaN
8581632,0.552756,0.552761,0.552758,1.000009,176,1.4,1.0,1.4,1.0,14.83,0.86,182,2.8,1.5,3.1,1.5,14.91,0.65,1.8091,1.8584,20.2984,0.0763,7.1947,1.8091,1.8128,268.0965,0.0198,11.4878,0.21,1e-05,NaN,NaN,NaN
8590640,1.085158,0.542662,0.81391,0.500076,219,5.9,1.9,28.3,3.8,15.21,0.74,810,56.2,4.9,282.4,18.9,15.22,0.57,0.9215,0.9486,36.9822,0.1779,6.1595,1.8428,1.9227,12.5047,0.0087,10.2013,0.17,0.66653,NaN,NaN,NaN
8595866,0.33194,0.331942,0.331941,1.000006,318,1.4,1.0,1.4,1.0,15.48,0.35,233,1.9,1.1,2.2,1.0,15.51,0.5,3.0126,3.0464,29.5465,0.0296,16.1702,3.0126,3.0162,277.7778,0.004,13.279,0.15,1e-05,NaN,NaN,NaN
8607779,0.499295,0.514011,0.506653,1.029474,171,129.8,5.4,90.2,5.4,-0.73,305.73,89,4.8,2.1,287.9,16.5,13.93,0.82,2.0028,2.0326,33.5965,0.0611,5.673,1.9455,1.974,35.014,0.0393,14.234,304.91,0.02905,NaN,NaN,NaN
8610884,0.592421,0.592429,0.592425,1.000014,277,6.3,2.2,6.3,2.2,15.48,0.45,806,35.5,4.3,35.6,4.3,15.39,0.46,1.688,1.7144,37.843,0.0504,9.1348,1.688,1.7101,45.0958,0.006,14.6403,0.01,1e-05,NaN,NaN,NaN
8610949,0.583834,0.583869,0.583852,1.00006,252,10.8,2.3,18.9,2.6,15.13,0.53,82,14.7,2.6,12.2,2.8,15.14,0.43,1.7128,1.7466,29.5596,0.0729,8.0238,1.7127,1.7447,31.2549,0.0224,7.6274,0.1,6e-05,NaN,NaN,NaN
8611846,0.601569,0.601574,0.601572,1.000008,269,0.7,0.7,0.7,0.7,16.22,0.53,334,1.9,1.1,2.0,1.2,16.16,0.5,1.6623,1.7266,15.5642,0.0772,7.1344,1.6623,1.6729,94.0734,0.0129,12.2866,0.03,1e-05,NaN,NaN,NaN
