objectID,raLIN,decLIN,raSDSS,decSDSS,r,ug,gr,ri,iz,JK,<mL>,std,rms,Lchi2,LP1,phi1,S,prior,nobs
5977769,137.2599,17.943,137.259857,17.942883,16.33,1.24,0.03,0.0,-0.05,0.14,16.55,0.25,0.29,1.35,-0.25,-0.21,1,0,359
5978478,136.15901,18.3752,136.158981,18.375402,16.3,1.18,0.12,0.04,-0.0,0.42,16.2,0.32,0.4,2.04,-0.32,-0.18,-1,0,619
600792,127.39105,20.05396,127.390961,20.053913,16.19,1.18,0.0,-0.04,-0.06,-0.04,16.27,0.22,0.12,0.78,-0.88,-0.02,1,0,564
6018678,136.43355,21.4315,136.433502,21.431316,16.76,1.19,0.18,0.05,-0.01,-0.02,16.63,0.31,0.4,1.73,-0.32,0.15,-1,0,597
6019540,137.47922,22.00339,137.479187,22.003635,15.98,1.29,0.44,0.14,0.04,0.44,16.27,0.12,0.13,0.75,3.2,0.13,-1,0,562
6022777,136.59967,23.44997,136.599442,23.449993,15.69,1.21,0.13,0.02,-0.02,0.36,15.94,0.28,0.33,2.23,-0.3,-0.17,1,0,572
6023067,136.26755,23.73538,136.267517,23.735294,16.06,1.04,0.18,0.05,0.01,0.36,16.13,0.26,0.2,1.2,0.12,0.03,-1,0,500
6027467,136.53944,24.02483,136.539429,24.024652,15.49,1.17,0.25,0.1,0.0,0.34,15.5,0.12,0.16,1.58,0.11,-0.25,1,0,575
6052784,136.02849,28.79249,136.028427,28.792362,15.36,1.09,0.01,0.0,-0.1,0.25,15.51,0.14,0.08,1.07,0.18,-0.1,-1,0,365
6059165,137.18581,28.45498,137.18576,28.454964,16.47,1.15,0.09,-0.0,-0.04,-0.31,16.39,0.18,0.25,1.15,-0.2,-0.04,1,0,340
6070196,137.44662,30.54293,137.446594,30.542959,15.4,1.12,0.37,0.14,0.0,0.28,15.51,0.19,0.08,1.27,0.3,-0.23,-1,0,316
60758,118.24211,53.47991,118.242096,53.479671,16.36,1.11,0.43,0.15,0.06,0.4,16.31,0.14,0.17,0.63,-0.53,-0.02,-1,0,295
6095278,137.92981,32.45197,137.929794,32.451839,16.03,1.15,0.25,0.08,0.01,0.11,16.03,0.31,0.31,2.21,-0.31,-0.12,-1,0,305
6102896,137.70821,31.90602,137.708176,31.905996,15.79,1.2,0.37,0.11,0.01,0.25,15.9,0.3,0.05,0.76,1.16,0.52,-1,0,270
6111916,137.41956,34.45015,137.419556,34.450172,15.69,1.09,0.35,0.12,0.04,0.37,15.79,0.29,0.07,1.26,3.23,0.0,-1,0,307
6127356,136.15073,37.52192,136.15065,37.521797,15.69,1.18,0.22,0.08,0.01,0.27,15.66,0.24,0.3,2.15,-0.28,-0.21,-1,0,329
6153728,137.04308,43.10375,137.04303,43.103737,15.59,1.07,0.17,0.0,-0.06,0.16,15.64,0.12,0.15,1.15,-0.25,0.0,1,0,259
6158163,136.93033,44.34954,136.930374,44.349541,16.13,1.15,0.35,0.17,0.04,0.38,16.03,0.22,0.26,1.21,-0.5,0.0,-1,0,262
6159569,137.64247,43.5863,137.642532,43.586205,15.15,1.17,0.11,0.02,-0.05,0.18,15.06,0.13,0.17,1.71,-0.47,0.0,1,0,280
616222,126.04697,22.13155,126.046898,22.131489,15.05,1.2,0.43,0.12,-0.0,0.35,15.01,0.14,0.19,1.94,-0.46,-0.05,-1,0,570
6187529,137.11032,5.00003,137.110229,5.00017,15.99,1.05,0.32,0.06,-0.01,0.35,16.13,0.15,0.18,1.11,-0.47,-0.01,-1,0,282
6203836,136.1337,51.45646,136.133698,51.456535,14.96,1.26,0.41,0.14,0.02,0.3,15.05,0.1,0.04,0.75,0.54,0.0,-1,0,308
6204236,137.95673,51.93084,137.956665,51.930767,14.57,1.12,0.19,0.05,-0.04,0.44,14.61,0.18,0.09,1.78,-0.07,0.0,-1,0,304
6248770,137.97884,7.91801,137.97879,7.918005,15.28,1.28,-0.02,-0.04,-0.04,0.36,15.86,0.3,0.35,2.2,-0.31,0.0,1,0,516
6252703,136.48593,7.62331,136.485886,7.623466,16.0,1.15,0.14,0.02,-0.03,0.09,16.02,0.14,0.19,1.1,-0.43,0.0,-1,0,472
626435,127.18334,24.02611,127.183327,24.025995,15.43,1.14,0.36,0.09,-0.02,0.2,15.27,0.17,0.24,1.89,-0.36,0.0,-1,0,521
6266717,137.61319,9.64358,137.613144,9.643535,15.25,1.24,0.26,0.11,0.03,0.26,15.39,0.2,0.26,2.1,-0.23,0.0,-1,0,541
62758,119.20892,53.29716,119.20887,53.297028,16.21,1.1,0.35,0.08,-0.01,0.45,16.04,0.19,0.19,1.09,-0.38,-0.08,-1,0,276
6276308,137.1684,10.37828,137.16832,10.378163,15.95,1.21,0.11,0.01,-0.01,0.15,16.38,0.31,0.4,1.89,-0.28,0.0,1,0,512
6277201,137.29951,10.06597,137.299515,10.066087,15.92,1.21,0.17,0.05,0.0,0.49,16.27,0.12,0.15,0.78,-0.18,0.0,-1,0,530
62892,119.18726,53.37939,119.187241,53.379295,16.32,1.12,0.16,0.05,-0.01,0.21,16.54,0.2,0.24,1.08,-0.28,0.15,-1,0,276
6296545,139.31387,2.93,139.313873,2.930002,15.97,1.21,0.28,0.08,-0.01,0.43,16.0,0.12,0.15,1.03,-0.2,0.0,1,0,262
6319490,138.05753,11.09689,138.057541,11.097005,15.01,1.09,0.34,0.11,0.01,0.27,15.17,0.23,0.16,1.54,2.89,-0.31,-1,0,504
6346477,138.90334,15.71523,138.90329,15.715165,14.98,1.22,-0.04,-0.1,-0.05,0.15,15.28,0.16,0.2,1.93,-0.52,0.0,-1,0,603
636251,126.09913,24.44019,126.099144,24.44035,15.06,1.29,0.6,0.16,0.01,0.44,14.95,0.24,0.32,2.23,-0.53,0.0,-1,0,387
6375464,139.16296,17.06302,139.16301,17.063038,15.77,1.12,0.22,0.1,0.03,0.38,15.75,0.18,0.24,1.7,-0.16,0.0,-1,0,539
6389320,138.24892,20.76553,138.248871,20.765749,15.18,1.17,0.45,0.14,0.02,0.4,15.19,0.14,0.18,1.7,-0.5,0.0,-1,0,602
6399371,138.34334,22.66268,138.343277,22.662539,15.85,1.26,-0.11,-0.06,-0.03,0.03,16.1,0.16,0.21,1.31,-0.55,0.0,1,0,562
6405008,139.22841,24.72998,139.228409,24.729952,14.68,1.13,0.36,0.17,0.1,0.35,14.48,0.16,0.22,2.41,-0.53,0.0,-1,0,362
6429965,139.79329,26.95927,139.793274,26.959341,15.12,1.21,0.07,-0.0,-0.02,0.14,15.57,0.27,0.32,2.45,-0.27,0.0,1,0,346
6445513,139.06807,30.54978,139.068115,30.549913,15.69,1.18,0.2,0.05,0.02,0.12,15.77,0.29,0.33,2.45,-0.26,0.0,-1,0,303
6448022,138.70483,29.26659,138.704742,29.26659,16.9,1.13,0.21,0.09,-0.0,-0.01,16.94,0.32,0.37,1.51,-0.25,0.0,-1,0,345
6457808,139.34624,4.30283,139.346207,4.30279,16.44,1.2,0.02,-0.02,-0.05,0.53,16.85,0.25,0.33,1.18,0.29,0.0,1,0,285
6460125,139.24915,4.70589,139.24913,4.705784,15.91,1.22,-0.14,-0.1,-0.07,-0.03,16.71,0.31,0.36,1.69,-0.28,0.0,-1,0,280
6466601,139.70679,3.6683,139.706772,3.668342,16.88,1.16,0.11,0.0,-0.01,-0.02,16.97,0.18,0.18,0.66,-0.03,0.0,1,0,269
6470328,138.84555,4.53563,138.84552,4.53554,16.74,1.12,0.13,0.05,0.03,-0.03,16.87,0.2,0.25,0.93,0.26,0.0,-1,0,292
6509278,138.65657,36.04591,138.65657,36.045765,16.51,1.21,0.18,0.06,-0.01,-0.01,16.64,0.25,0.26,1.18,-0.24,0.0,-1,0,319
6523187,139.52061,37.07517,139.520584,37.075073,16.68,1.05,0.17,0.07,-0.0,0.14,16.58,0.22,0.25,0.91,-0.25,0.0,-1,0,331
6527568,138.53665,39.39302,138.536591,39.392998,14.93,1.16,0.36,0.12,0.02,0.32,15.07,0.16,0.21,1.89,-0.47,0.0,-1,0,263
6540259,138.4039,42.50235,138.403824,42.502224,16.02,1.08,0.37,0.13,0.03,0.48,16.22,0.21,0.25,1.11,-0.53,0.0,-1,0,276
6553432,138.06927,46.17673,138.069214,46.176609,16.88,1.15,0.19,0.15,-0.1,-0.01,16.91,0.26,0.26,1.09,-0.26,0.0,-1,0,271
6553731,138.44656,45.06442,138.446594,45.064537,16.39,1.2,0.25,0.11,0.0,0.47,16.27,0.18,0.21,1.21,-0.23,0.0,1,0,255
655961,126.46319,26.81803,126.463058,26.818077,16.05,1.23,0.18,0.03,0.02,-0.03,16.24,0.21,0.25,1.29,-0.23,0.0,-1,0,368
656185,126.34123,26.25061,126.341202,26.250557,15.85,1.1,0.08,-0.01,-0.03,0.27,16.11,0.12,0.16,0.96,-0.21,0.0,-1,0,601
6566365,139.11418,49.92884,139.114105,49.928879,14.9,1.2,0.42,0.14,0.04,0.42,14.98,0.19,0.21,1.69,-0.1,0.0,-1,0,298
6570390,138.86882,50.00827,138.86879,50.008255,16.27,1.23,0.26,0.13,-0.03,0.28,16.23,0.2,0.25,1.23,-0.25,0.0,-1,0,281
6571949,138.51486,50.59158,138.514832,50.591503,16.38,1.15,0.57,0.21,0.06,0.53,16.43,0.18,0.21,0.74,-0.64,0.0,-1,0,276
6577281,138.85823,5.25008,138.858261,5.25012,14.97,1.06,0.36,0.11,0.0,0.36,15.13,0.29,0.38,2.03,-0.25,0.0,-1,0,296
6582265,138.48708,5.00527,138.487045,5.005294,14.72,1.12,0.24,0.1,0.01,0.39,14.76,0.18,0.23,2.32,-0.16,0.0,-1,0,282
658512,126.59576,28.40117,126.595757,28.401266,16.78,1.17,0.02,0.01,-0.04,0.56,16.89,0.17,0.19,0.57,-0.15,0.07,1,0,404
6598558,138.38922,53.83248,138.389297,53.832489,15.45,1.18,0.37,0.12,0.03,0.32,15.52,0.36,0.07,1.4,0.12,0.06,-1,0,252
6600478,139.37402,53.07293,139.374084,53.072796,15.78,1.24,-0.09,-0.04,-0.06,0.09,15.9,0.13,0.16,0.98,-0.08,-0.06,-1,0,291
662873,126.95323,27.31768,126.953384,27.317656,16.32,1.2,0.14,0.05,0.02,-0.02,16.36,0.23,0.27,1.43,-0.27,-0.08,1,0,453
6644198,138.34058,7.708,138.34053,7.708014,15.65,1.15,0.43,0.13,0.02,0.56,15.93,0.16,0.2,1.33,-0.52,0.03,-1,0,466
664583,127.89964,27.05821,127.899635,27.058247,16.53,1.16,0.2,0.09,0.0,0.16,16.53,0.19,0.25,1.19,0.08,-0.14,1,0,449
6649325,139.86041,7.08329,139.860367,7.083164,15.13,1.16,0.17,0.03,-0.02,0.03,15.36,0.24,0.32,2.28,-0.22,0.05,-1,0,507
6651516,139.19456,8.0412,139.194473,8.041069,15.15,1.26,-0.09,-0.09,-0.07,0.53,15.46,0.14,0.19,1.56,-0.51,0.02,-1,0,426
6655187,139.18724,10.34908,139.187195,10.349077,15.17,1.22,0.22,0.09,0.03,0.37,15.28,0.16,0.21,1.84,-0.22,-0.01,-1,0,487
6665721,139.03777,9.75919,139.03772,9.759337,16.48,1.18,0.26,0.09,0.02,0.18,16.47,0.16,0.2,0.94,-0.19,0.01,-1,0,536
6668961,139.45454,9.93164,139.454468,9.931623,16.25,1.26,-0.13,-0.09,-0.04,0.96,16.64,0.19,0.22,0.95,-0.55,0.03,-1,0,465
6684682,141.83502,2.99511,141.834976,2.995111,14.75,1.22,0.4,0.14,0.01,0.33,14.93,0.3,0.16,1.76,0.41,0.02,-1,0,273
6701509,140.46829,12.04422,140.468292,12.044116,15.54,1.19,0.2,0.1,0.01,0.23,15.5,0.23,0.3,2.19,-0.25,-0.18,-1,0,537
6701688,141.84772,12.44659,141.847733,12.446664,14.56,1.2,0.24,0.08,0.03,0.28,14.67,0.11,0.14,1.99,-0.19,-0.01,-1,0,618
670864,126.7113,28.11767,126.711281,28.117901,16.64,1.18,0.04,-0.01,-0.03,0.38,16.82,0.16,0.19,0.65,0.26,0.0,1,0,336
6710932,141.86142,11.82301,141.861404,11.822881,16.11,1.28,0.44,0.15,0.05,0.56,16.31,0.15,0.18,0.92,-0.46,0.01,-1,0,650
6711303,141.87781,11.12731,141.877823,11.12729,15.84,1.17,0.08,0.0,0.0,0.25,16.15,0.11,0.14,1.07,-0.08,-0.0,1,0,620
6726468,140.3512,13.80439,140.351196,13.804437,15.86,1.27,-0.16,-0.14,-0.08,0.51,16.62,0.38,0.5,1.86,-0.29,-0.06,-1,0,610
6729261,141.76814,14.78518,141.768097,14.785283,15.81,1.21,-0.05,-0.1,-0.05,0.44,15.96,0.11,0.14,1.01,0.19,0.08,-1,0,625
6747445,140.15529,18.22769,140.155319,18.227455,15.63,1.12,0.19,0.06,-0.01,0.38,15.66,0.31,0.35,2.59,-0.34,0.0,-1,0,613
6748413,140.99782,18.15846,140.997772,18.158323,16.12,1.13,0.11,0.02,-0.05,0.26,15.99,0.17,0.23,1.41,-0.49,0.0,-1,0,567
6756657,141.10588,18.84282,141.10585,18.842722,15.63,1.12,0.23,0.08,-0.0,0.32,15.69,0.27,0.34,2.3,-0.29,0.0,-1,0,599
6777823,140.01413,22.00489,140.014038,22.004858,16.6,1.1,0.25,0.09,0.03,0.31,16.74,0.14,0.18,0.73,-0.16,0.0,-1,0,544
6793815,140.28468,24.86949,140.284744,24.869406,16.95,1.09,0.19,0.05,0.02,0.15,16.97,0.22,0.23,1.12,0.32,0.0,1,0,379
6805826,141.48592,25.93801,141.485855,25.938082,15.18,1.13,0.13,0.05,-0.02,0.23,15.09,0.12,0.17,1.8,0.1,0.0,-1,0,314
6819457,140.16206,27.53336,140.162048,27.533266,15.83,1.18,0.2,0.04,-0.01,0.31,15.75,0.28,0.3,2.43,-0.06,-0.0,-1,0,325
6831710,140.21693,29.86186,140.216904,29.861811,15.95,1.17,0.24,0.1,-0.02,0.16,15.99,0.22,0.28,1.7,-0.26,0.03,-1,0,310
6834724,141.8925,29.44748,141.892441,29.447527,15.49,1.15,0.07,0.01,-0.04,0.38,15.73,0.16,0.22,1.51,-0.41,-0.09,1,0,299
6837232,141.30949,29.89846,141.309372,29.898464,14.92,1.13,0.24,0.08,0.01,0.27,14.9,0.26,0.33,2.68,-0.26,0.01,-1,0,339
6837981,141.73653,30.08464,141.736465,30.084579,16.66,1.15,0.12,0.02,-0.01,0.33,16.47,0.15,0.18,0.78,-0.17,0.0,1,0,284
6838366,140.16434,4.91007,140.164276,4.910153,15.37,1.2,0.0,-0.04,-0.06,0.37,15.77,0.17,0.21,1.62,0.69,-0.06,-1,0,292
6878985,141.76642,31.01644,141.766403,31.016409,15.46,1.19,0.42,0.15,0.06,0.4,15.53,0.13,0.11,1.17,1.76,-0.12,-1,0,291
6880106,141.68915,34.48644,141.689041,34.486435,16.3,1.0,0.39,0.14,0.03,0.39,16.24,0.21,0.26,1.24,-0.5,-0.02,-1,0,255
6883239,141.83182,34.73834,141.831772,34.738258,14.89,1.18,0.23,0.08,0.01,0.19,14.93,0.21,0.24,2.44,-0.25,0.15,-1,0,305
6888272,141.13908,33.59529,141.139023,33.595215,16.49,1.19,0.0,-0.03,-0.05,0.23,16.73,0.14,0.18,0.59,-0.15,-0.06,1,0,302
6895456,140.54845,35.1995,140.548401,35.199326,16.86,1.09,0.23,0.07,0.03,-0.01,16.66,0.26,0.29,1.36,0.11,-0.11,1,0,291
6905999,141.3531,37.61704,141.353058,37.616844,15.11,1.02,0.3,0.09,0.01,0.35,15.17,0.14,0.08,1.35,0.3,-0.02,-1,0,327
6906818,140.83907,38.6436,140.83902,38.643486,14.75,1.2,0.03,-0.01,-0.02,0.12,14.65,0.14,0.18,2.11,-0.54,-0.1,-1,0,355
6918683,141.98717,41.23062,141.987076,41.230469,15.5,1.17,-0.01,-0.04,-0.05,0.25,15.72,0.16,0.23,1.45,-0.46,0.02,1,0,268
6919278,140.7941,42.92583,140.794144,42.925858,14.93,1.18,0.27,0.08,-0.02,0.21,14.97,0.12,0.14,1.88,-0.21,-0.09,-1,0,268
6925923,140.47821,42.393,140.478073,42.392906,15.88,1.25,-0.15,-0.08,-0.06,0.58,16.16,0.16,0.2,1.09,-0.55,-0.07,-1,0,264
6934885,141.82599,45.90242,141.825409,45.902264,16.42,1.18,0.24,0.08,-0.01,0.38,16.1,0.24,0.27,1.55,-0.32,0.0,-1,0,274
6946624,140.13519,48.29424,140.135162,48.294052,15.77,1.14,0.4,0.13,0.04,0.27,15.89,0.12,0.13,0.88,-0.24,0.0,-1,0,259
6957907,140.46228,5.90511,140.462234,5.904959,15.97,1.1,0.27,0.12,0.02,0.25,16.03,0.15,0.18,1.09,-0.47,0.0,-1,0,330
6958952,140.85605,5.06889,140.856018,5.068838,15.98,1.18,-0.05,-0.04,-0.06,0.32,16.32,0.16,0.18,1.13,0.99,0.0,-1,0,432
6960146,141.69965,5.06796,141.699554,5.06798,14.71,1.2,0.21,0.04,0.0,0.2,14.97,0.21,0.16,1.92,-0.2,0.0,-1,0,476
6963982,140.89642,5.74884,140.896408,5.74871,15.83,1.19,0.42,0.15,0.05,0.5,16.18,0.13,0.17,0.94,-0.51,0.0,-1,0,501
6967017,141.55092,5.21063,141.550873,5.210676,15.1,1.16,0.25,0.09,0.0,0.29,15.1,0.22,0.27,2.34,-0.28,0.0,-1,0,323
699755,127.27441,32.66716,127.274345,32.666912,16.41,1.04,0.29,0.11,0.01,0.31,16.46,0.12,0.14,0.59,3.18,0.0,-1,0,286
7020234,140.23158,8.94722,140.231491,8.947097,15.3,1.26,0.43,0.15,0.01,0.39,15.35,0.1,0.09,1.02,-0.51,0.0,-1,0,558
7024251,140.78157,7.10889,140.781555,7.108696,16.17,1.11,0.23,0.1,0.01,0.61,16.18,0.27,0.33,1.85,-0.21,-0.24,-1,0,524
7048826,141.05106,10.9253,141.051041,10.925226,15.31,1.14,0.08,0.02,-0.01,0.13,15.23,0.19,0.25,2.14,-0.5,-0.06,1,0,535
7065833,142.87273,2.75235,142.872665,2.752418,16.48,1.14,0.15,0.03,0.01,0.14,16.76,0.14,0.16,0.68,0.11,-0.11,1,0,266
7086820,142.47661,12.62437,142.476517,12.624325,16.01,1.24,0.19,0.08,0.03,0.29,16.17,0.28,0.31,1.7,-0.24,-0.31,-1,0,266
7087963,142.77556,11.89112,142.775543,11.890881,16.86,1.22,0.44,0.15,0.08,0.72,16.98,0.21,0.24,0.66,-0.53,-0.03,-1,0,538
7093882,143.73438,11.60752,143.734314,11.607469,16.06,1.16,0.4,0.15,0.03,0.33,16.19,0.12,0.15,0.81,-0.52,0.01,-1,0,325
7101581,142.86752,14.38008,142.867554,14.379997,15.61,1.17,0.41,0.16,0.04,0.39,15.89,0.15,0.2,1.36,-0.9,0.02,-1,0,618
7106588,143.73184,13.63305,143.731812,13.633091,15.37,1.21,-0.1,-0.11,-0.06,0.1,15.71,0.11,0.14,1.25,-0.55,-0.01,-1,0,662
711716,127.5414,33.54086,127.541397,33.540771,16.04,1.05,0.45,0.1,0.02,0.31,16.1,0.21,0.26,1.36,-0.51,0.0,-1,0,259
7119099,142.16153,15.14911,142.161621,15.149093,16.72,1.23,-0.07,-0.06,-0.05,0.75,16.89,0.19,0.23,0.68,-0.22,0.0,-1,0,369
7119535,143.36003,16.80784,143.359879,16.807636,16.86,1.25,0.14,0.02,-0.03,0.53,16.97,0.21,0.24,0.88,-0.24,0.0,1,0,623
7124974,142.73759,15.95364,142.737549,15.95379,14.79,1.15,0.22,0.09,0.0,0.19,14.93,0.21,0.26,2.49,-0.24,0.0,-1,0,609
7124989,143.3262,15.14199,143.326202,15.141933,15.87,1.08,0.22,0.07,0.01,0.47,15.75,0.23,0.29,2.07,-0.21,0.0,-1,0,608
7129161,142.66035,17.90515,142.660294,17.905045,15.97,1.23,0.26,0.09,0.03,0.44,15.99,0.18,0.23,1.54,-0.21,0.0,-1,0,522
7131981,142.6521,18.81435,142.652023,18.814329,15.47,1.17,0.23,0.07,0.02,0.38,15.64,0.2,0.24,1.92,-0.18,-0.08,-1,0,569
7139511,142.56281,17.46934,142.562775,17.469322,15.81,1.18,0.05,0.01,-0.02,0.39,15.89,0.14,0.18,1.33,-0.42,-0.04,1,0,623
7152380,142.62959,19.96961,142.629471,19.969559,16.53,1.13,0.27,0.1,0.04,0.24,16.6,0.22,0.27,1.32,-0.19,-0.04,-1,0,564
717668,127.90666,36.10551,127.906685,36.105385,15.53,1.13,0.09,0.02,-0.0,0.21,15.6,0.12,0.16,1.37,-0.07,0.0,1,0,302
7179711,143.71677,23.4245,143.716736,23.424572,16.3,1.1,0.06,0.03,0.01,0.37,16.46,0.22,0.3,1.37,-0.23,0.0,1,0,399
7187041,143.46764,26.90245,143.467575,26.902561,16.88,1.17,0.25,0.1,0.02,0.65,16.75,0.26,0.27,1.13,0.29,-25.04,1,0,317
7206315,143.14951,29.26151,143.14946,29.261648,16.83,1.19,0.24,0.09,-0.0,0.23,16.62,0.25,0.24,1.09,-0.23,-0.2,1,0,348
7218554,142.42032,4.81322,142.420227,4.813159,16.54,1.2,0.06,-0.0,-0.04,0.32,16.92,0.28,0.31,1.21,-0.28,0.08,1,0,283
7221754,143.19922,4.14002,143.199142,4.140054,15.65,0.99,0.16,0.02,-0.04,0.25,15.81,0.22,0.13,1.21,-0.14,0.03,-1,0,261
7254801,142.80698,34.37496,142.806915,34.374996,15.77,1.24,-0.04,-0.07,-0.05,0.36,16.26,0.21,0.26,1.33,-0.25,0.0,1,0,310
7260181,142.59695,33.88641,142.596909,33.886265,14.89,1.15,0.08,-0.02,-0.04,0.29,15.07,0.13,0.14,1.78,0.84,0.0,-1,0,292
7273263,142.79637,37.08327,142.796265,37.083237,14.74,1.05,0.39,0.2,0.09,0.42,14.71,0.1,0.05,1.1,0.5,-0.04,-1,0,313
7275492,143.50291,37.93417,143.502853,37.934242,14.67,1.09,0.36,0.12,0.03,0.38,14.77,0.11,0.14,1.69,-0.5,-0.09,-1,0,300
7279621,143.22319,37.28191,143.223114,37.281776,15.72,1.15,0.1,0.03,-0.01,0.13,15.84,0.14,0.16,1.29,0.22,-0.07,-1,0,324
7283275,143.68637,39.4961,143.686279,39.496086,14.85,1.21,-0.08,-0.09,-0.05,0.15,15.4,0.29,0.36,2.31,-0.26,-0.13,-1,0,297
729823,126.44241,35.61121,126.442429,35.611279,16.85,1.12,0.24,0.08,0.02,-0.03,16.9,0.28,0.35,1.25,0.25,0.0,-1,0,315
7330156,143.086,6.45085,143.085815,6.450864,15.19,1.22,0.42,0.09,0.04,0.3,15.38,0.14,0.18,1.57,-0.46,0.0,-1,0,427
7336579,143.47859,6.84016,143.478516,6.840051,16.01,1.19,0.03,-0.02,-0.04,0.12,15.97,0.14,0.19,1.2,-0.58,0.0,1,0,533
7337289,142.00089,6.63318,142.000778,6.633154,15.71,1.15,0.12,0.06,-0.01,0.05,15.77,0.13,0.18,1.42,-0.09,0.0,1,0,552
7344401,142.27068,52.29784,142.270721,52.297855,15.39,1.16,0.09,0.02,-0.02,0.27,15.33,0.21,0.2,1.57,-0.18,0.0,1,0,397
734545,127.96755,38.53737,127.967537,38.537231,15.3,1.2,0.02,-0.05,-0.04,0.15,15.41,0.11,0.14,1.41,-0.24,0.0,-1,0,305
737951,127.25116,37.17056,127.251083,37.170456,15.69,1.2,0.02,-0.03,-0.03,0.2,16.07,0.16,0.19,1.27,0.03,0.0,1,0,273
7390345,143.4754,8.5632,143.475357,8.563392,14.63,1.01,0.17,0.03,-0.07,0.18,14.75,0.16,0.17,1.84,-0.06,0.0,-1,0,527
7391221,143.26216,8.1375,143.262177,8.13727,15.65,1.19,0.01,-0.05,-0.06,0.14,15.89,0.13,0.17,1.25,-0.46,0.0,1,0,506
7402989,143.45279,8.59725,143.452759,8.597449,15.28,1.28,0.39,0.14,0.05,0.41,15.37,0.5,0.4,2.06,-0.1,0.02,-1,0,492
7405066,143.0598,10.69798,143.059769,10.697836,16.09,1.07,0.05,-0.07,-0.1,-0.22,16.37,0.24,0.31,1.64,-1.2,0.0,1,0,544
7420913,145.81818,2.40448,145.818192,2.404366,14.75,1.17,0.11,0.02,-0.01,0.24,14.74,0.12,0.17,1.95,-0.15,0.02,-1,0,272
7455952,145.86946,11.42388,145.869385,11.423855,16.14,1.23,-0.12,-0.11,-0.06,0.4,16.74,0.32,0.32,1.39,-0.29,0.0,-1,0,504
7471929,144.99391,14.08933,144.993896,14.08923,14.91,1.06,0.05,-0.0,-0.06,0.2,15.32,0.22,0.28,2.29,-0.24,0.0,-1,0,641
7475626,144.11525,14.31958,144.115265,14.319394,14.71,1.18,-0.01,-0.08,-0.05,0.13,15.0,0.13,0.17,1.93,-0.5,0.0,-1,0,680
7477110,145.44283,13.72553,145.44281,13.725531,15.23,1.13,0.24,0.09,0.02,0.36,15.27,0.19,0.24,2.14,-0.23,0.0,-1,0,606
7491132,144.65637,16.5478,144.656281,16.547714,16.4,1.23,-0.06,-0.07,-0.05,0.33,16.75,0.15,0.19,0.76,-0.21,0.01,-1,0,654
7510192,144.95549,20.57928,144.955612,20.579044,15.95,1.13,0.23,0.09,0.01,0.24,15.9,0.19,0.25,1.66,-0.19,0.0,-1,0,561
7519479,144.58478,20.5668,144.58493,20.566626,16.29,1.16,0.13,0.02,-0.01,0.25,16.36,0.14,0.18,0.93,0.02,0.0,1,0,560
7535651,191.582,35.91107,191.58197,35.911022,15.9,1.15,0.2,0.07,0.02,0.3,15.85,0.28,0.3,1.96,-0.23,0.0,-1,0,263
7546570,191.86333,39.16177,191.86322,39.16177,14.85,1.16,0.24,0.09,0.03,0.31,14.91,0.12,0.15,1.74,-0.18,0.0,-1,0,273
7555727,191.53621,42.18173,191.536163,42.181606,15.81,1.15,0.13,0.03,-0.01,0.34,15.72,0.16,0.19,1.15,-0.41,0.0,-1,0,260
7568311,190.75195,45.60427,190.751984,45.604221,15.84,1.13,0.17,0.05,-0.01,0.25,15.98,0.14,0.16,0.98,0.28,0.0,-1,0,252
7580734,190.30408,6.00641,190.304062,6.006278,15.72,1.15,0.05,-0.01,-0.03,0.31,15.7,0.15,0.2,1.52,-0.02,0.0,1,0,387
7581097,191.66402,6.76979,191.66394,6.769733,16.89,1.11,0.21,0.11,0.01,-0.01,16.94,0.24,0.25,0.94,0.12,0.0,-1,0,321
7585538,191.04523,6.63262,191.045135,6.632598,16.41,1.18,0.26,0.09,0.02,0.72,16.47,0.11,0.13,0.66,0.1,0.0,-1,0,293
7593064,191.26279,-4.31976,191.262665,-4.319726,15.75,1.16,0.1,0.01,-0.02,0.2,16.02,0.11,0.15,0.91,-0.13,0.0,-1,0,478
7601233,190.90155,-3.34632,190.901443,-3.346291,15.85,1.22,0.24,0.07,-0.01,0.29,15.93,0.27,0.33,1.98,-0.28,0.0,1,0,462
7644672,191.25786,8.95138,191.257812,8.951343,16.59,1.17,0.07,0.0,-0.04,-0.01,16.47,0.17,0.23,1.01,-0.07,0.0,1,0,273
7649575,191.34145,8.7585,191.3414,8.75852,15.06,1.24,-0.12,-0.09,-0.06,0.23,15.71,0.24,0.28,2.0,-0.19,0.0,-1,0,281
7651171,190.81898,8.15905,190.81897,8.15893,15.62,1.24,0.06,-0.01,0.09,0.29,15.91,0.15,0.19,1.26,-0.21,0.0,1,0,333
7652271,190.7137,7.45501,190.713608,7.455041,14.54,1.19,0.06,-0.02,-0.03,0.39,14.92,0.16,0.2,2.19,0.17,0.0,-1,0,289
7657340,191.88132,-6.15762,191.881241,-6.157761,15.85,1.22,0.03,-0.05,-0.02,-0.03,16.28,0.27,0.34,1.73,0.17,0.0,-1,0,482
7657552,190.28227,-6.2052,190.282181,-6.205375,16.03,1.19,0.19,0.05,-0.0,0.44,16.22,0.26,0.29,1.76,-0.3,0.0,-1,0,429
