LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score
17633750,0.572807,0.572801,0.5728,1.0,317,0.0727320414839591,1.6,1.1,0.0884933182980339,2.0,1.3,15.8,0.69,40,0.032771978680345,2.6,1.2,0.0328143021506915,2.6,1.3,15.89,0.51,1.7458,1.7824,27.3112,0.0422,8.5979,0.7456,0.7501,223.4637,0.2217,6.717,0.18,1e-05,Z,NaN,NaN
17919686,0.508665,0.508712,0.5087,1.0001,204,0.0743031473217005,41.5,4.2,0.1558607686541175,117.4,7.8,14.13,0.71,307,0.0663376928764314,31.6,3.1,0.0717241789825003,38.7,3.4,14.11,0.65,1.9659,1.9843,54.407,0.1071,6.2284,1.9657,1.9686,347.8261,0.021,16.6079,0.06,9e-05,NaN,Z,7
17934303,0.445853,0.445856,0.4459,1.0,128,0.037420531023551,2.4,1.4,0.2982586421691045,97.2,9.3,14.81,1.21,339,0.0229586338559271,5.8,1.6,0.0736527454483822,98.6,3.9,14.94,0.9,2.2429,2.2471,236.6864,0.0712,6.1089,2.2429,2.2468,256.4103,0.0057,12.561,0.31,1e-05,L,NaN,NaN
18388910,0.563144,0.563111,0.5631,0.9999,177,0.0596689709367107,10.5,2.0,0.069557201988696,38.2,2.1,14.58,0.78,866,0.07098494657467,16.0,2.9,0.0725388579719536,19.0,2.9,14.73,0.53,1.7757,1.8434,14.7842,0.0969,4.5325,1.7758,1.8515,13.2249,0.0019,10.3577,0.25,6e-05,NaN,Z,6
18442127,0.535248,0.535204,0.5352,0.9999,224,0.1214272589832735,8.1,1.8,0.2583170714456276,19.9,2.7,15.47,0.79,381,0.098800326364491,126.7,4.4,0.098425045836904,127.1,4.3,15.56,0.56,1.8683,1.8824,70.8717,0.0815,6.8687,1.8684,1.9354,14.9332,0.0035,7.1227,0.23,8e-05,L,NaN,NaN
19532942,0.618856,0.61887,0.6189,1.0,119,0.0327405126486318,1.2,0.8,0.0756468252971771,18.6,1.8,14.92,0.86,347,0.0278133826522395,2.5,1.6,0.0343185499317859,16.0,1.8,15.03,0.72,1.6159,1.6421,38.117,0.1604,7.2981,1.6158,1.6922,13.1044,0.0088,2.7832,0.14,2e-05,L,NaN,NaN
19566624,0.667755,0.667762,0.6678,1.0,140,0.0400169551510166,2.9,1.2,0.101587102453175,22.8,2.6,14.51,0.69,385,0.0264147934331797,1.8,1.1,0.0390688051191103,5.7,1.6,14.57,0.55,1.4976,1.5082,94.0291,0.1662,7.814,1.4975,1.501,286.944,0.025,13.3588,0.14,1e-05,L,NaN,NaN
19780691,0.637441,0.637439,0.6374,1.0,238,0.1321666015858525,2.4,1.0,0.1599650140660702,2.6,1.2,16.26,0.75,403,0.04208231163759,6.6,1.9,0.0861522622522147,27.5,3.0,16.25,0.72,1.5688,1.5812,80.1925,0.0865,5.8485,1.5688,1.5726,257.732,0.007,12.471,0.03,0.0,L,NaN,NaN
19806944,0.513789,0.513787,0.5138,1.0,198,0.0803753629344731,4.0,1.5,0.0743483099870836,4.3,1.6,15.19,0.83,609,0.0424868274099556,10.0,2.2,0.0484036002135174,21.2,2.5,15.22,0.73,1.9463,1.9746,35.4233,0.1136,7.519,1.9463,1.9745,35.4736,0.0293,19.6528,0.1,0.0,L,NaN,NaN
20067913,0.347065,0.55203,0.4495,1.5906,117,0.2812846770001676,36.9,5.5,0.7142191954758579,76.8,9.2,14.8,0.44,399,0.026408632323839,1.6,1.1,1.0378950132117246,129.1,13.1,14.86,0.62,2.8813,2.8957,69.3241,0.0544,4.5175,1.8115,1.8206,110.3144,0.0046,13.978,0.18,0.45598,NaN,L,9
20072948,0.678505,0.513403,0.596,0.7567,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4738,1.4931,52.0021,0.069,6.3117,0.0,0.0,0.0,0.0,0.0,0.0,0.27702,L,NaN,NaN
20161009,0.483583,0.638381,0.561,1.3201,206,0.437812315947111,5.7,2.9,0.4304025586304648,6.6,3.0,16.27,0.5,584,0.0348850308525298,1.4,1.2,1.3457201404242891,83.6,9.7,16.29,0.52,2.0679,2.0948,37.2301,0.0324,3.6165,1.5665,1.6098,23.0681,0.0026,10.9355,0.02,0.27593,NaN,L,6
20169929,0.621042,0.621055,0.621,1.0,81,0.0476074655436374,0.7,0.9,0.0578565525368459,2.9,1.3,15.19,0.86,381,0.0268349949033497,3.9,1.7,0.0581760090839865,40.0,3.2,15.13,0.73,1.6102,1.6357,39.285,0.1638,7.7787,1.6102,1.6819,13.9373,0.0069,3.1468,0.13,2e-05,L,NaN,NaN
21126144,0.547549,0.547549,0.5475,1.0,574,0.0307212868137275,5.1,1.2,0.1599133629986742,106.9,5.0,14.75,0.86,46,0.0201885392799879,2.4,1.2,0.063689866150014,68.3,2.9,14.8,0.69,1.8263,1.8603,29.4638,0.1136,14.3718,0.9999,1.003,321.5434,2.4547,177.1138,0.17,0.0,Z,NaN,NaN
21145823,0.542382,0.542374,0.5424,1.0,308,0.0315902990332652,4.1,1.6,0.0718754379226407,39.2,2.8,14.49,0.89,40,0.02261547059401,1.9,1.3,0.028006816313844,4.3,1.6,14.6,0.64,1.8437,1.8776,29.5203,0.0797,6.3199,0.9488,0.9758,36.9617,0.1184,5.3966,0.25,1e-05,Z,NaN,NaN
21343483,0.552529,0.552531,0.5525,1.0,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8099,1.8638,18.534,0.0333,4.9311,0.4668,0.4704,280.8989,3.2159,5.8464,0.0,0.0,Z,NaN,NaN
21374223,0.657493,0.657506,0.6575,1.0,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5209,1.5572,27.533,0.0947,8.5355,0.3134,0.3165,317.4603,4.7206,6.2835,0.0,2e-05,Z,NaN,NaN
21397555,0.278619,0.278619,0.2786,1.0,434,0.0956460324121172,1.6,1.1,0.5529718341449961,15.9,3.7,15.7,0.4,41,0.038486502370903,0.7,0.8,0.0679343840439508,6.6,1.7,15.77,0.29,3.5891,3.623,29.5203,0.0313,26.4225,1.1964,1.2105,70.6464,0.0916,5.9368,0.11,0.0,Z,NaN,NaN
21460667,0.534598,0.5346,0.5346,1.0,441,0.0790458072300904,3.7,1.7,0.0853236226829257,4.1,1.7,15.52,0.86,43,0.0346418928717177,2.4,1.6,0.0346418928717177,2.4,1.6,15.62,0.6,1.8706,1.9044,29.5334,0.0519,12.4177,0.9353,0.9578,44.4444,0.2827,12.0499,0.26,0.0,Z,NaN,NaN
21468901,0.632846,0.632862,0.6329,1.0,476,0.1075831305047202,3.3,1.1,0.1935054952857735,6.8,1.6,15.54,0.34,43,0.0879010310853563,2.8,2.2,0.0694927423442181,3.2,1.8,15.45,0.29,1.5802,1.614,29.529,0.0523,10.5221,1.0032,1.0065,302.5719,0.2489,17.8988,0.05,3e-05,Z,NaN,NaN
21474739,0.462885,0.462875,0.4629,1.0,512,0.0307852873848289,11.1,1.8,0.0865655902100493,71.4,4.4,14.33,0.83,46,0.0296201088848482,2.9,1.7,0.0405411651182787,12.6,2.4,14.43,0.63,2.1604,2.2392,12.6855,0.0665,18.0862,1.4967,1.523,37.9219,0.073,7.2865,0.2,2e-05,Z,NaN,NaN
21556651,0.614826,0.614807,0.6148,1.0,572,0.1146129047081425,6.5,1.8,0.141722047658144,11.6,2.2,15.55,0.66,44,0.0736960558949604,18.4,2.8,0.0697492223714189,16.9,2.6,15.62,0.49,1.6265,1.663,27.3523,0.0608,14.3024,0.8133,0.821,131.3198,0.1155,8.2105,0.17,3e-05,Z,NaN,NaN
21574229,0.531469,0.531472,0.5315,1.0,373,0.0567249560728238,0.8,0.8,0.2197232324286125,8.6,2.1,16.19,1.01,44,0.0253974370553476,2.3,1.2,0.0758718649177217,23.9,2.9,16.29,0.76,1.8816,1.9422,16.5057,0.1155,13.7098,0.9408,0.9606,50.5561,0.1351,6.5255,0.25,1e-05,Z,NaN,NaN
21577939,0.6326,0.632602,0.6326,1.0,504,0.0470016118659256,2.5,1.2,0.0470016118659256,2.5,1.2,15.17,0.65,43,0.0344361134365724,1.9,1.4,0.03387733383928,1.9,1.4,15.18,0.52,1.5808,1.6328,19.2197,0.0519,17.1963,0.5806,0.5852,219.7802,0.1905,6.1851,0.13,0.0,Z,NaN,NaN
21874209,0.611295,0.611286,0.6113,1.0,593,0.1208120227730747,17.9,2.5,0.1117883114105589,18.3,2.4,15.12,0.59,43,0.0518712372167822,9.0,2.9,0.0472061227037908,10.6,2.8,14.96,0.69,1.6359,1.6698,29.4985,0.0793,16.2134,0.818,0.8364,54.1859,0.1561,7.736,0.1,1e-05,Z,NaN,NaN
21948290,0.511127,0.511115,0.5111,1.0,354,0.101148769220036,11.9,2.3,0.1708076490760992,38.8,2.7,15.39,0.76,54,0.0469526181744263,12.1,1.8,0.0482241146349929,13.6,2.0,15.4,0.64,1.9565,1.9796,43.2339,0.0612,8.8706,0.9783,0.9997,46.6744,0.2385,12.0411,0.12,2e-05,Z,NaN,NaN
21948919,0.584462,0.584462,0.5845,1.0,396,0.0626117179264296,4.7,1.8,0.1481285925836084,42.2,3.4,14.9,0.59,45,0.0356280761808097,3.9,1.6,0.0364863463300968,10.4,1.6,14.87,0.52,1.711,1.7138,357.7818,0.0661,14.2209,1.711,1.7154,225.9887,0.0651,6.6698,0.07,0.0,Z,NaN,NaN
21966412,0.684606,0.684615,0.6846,1.0,289,0.098184344134034,1.0,0.7,0.0977772541886506,1.1,0.8,15.97,0.35,57,0.0457252129476268,1.1,1.1,0.0429278319036701,1.3,1.0,15.86,0.29,1.4607,1.4887,35.6633,0.054,10.4036,1.4607,1.4823,46.3285,0.031,5.816,0.06,1e-05,L,NaN,NaN
22000485,0.571628,0.571631,0.5716,1.0,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7494,1.7522,357.7818,0.2132,14.3621,0.7475,0.7637,61.8047,0.2606,7.213,0.0,1e-05,Z,NaN,NaN
22034371,0.530768,0.530754,0.5308,1.0,268,0.0648060291772126,3.5,1.3,0.1618972522786802,20.6,2.6,15.6,1.03,77,0.0250955990491789,2.2,1.1,0.1307094880616665,79.1,4.1,15.71,0.74,1.8841,1.9001,62.383,0.0866,8.1233,1.0,1.0031,327.3322,0.086,13.0523,0.29,3e-05,L,NaN,NaN
22042502,0.6157,1.847536,1.2316,3.0007,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6242,1.6947,14.1814,0.1012,7.8026,0.3137,0.3172,283.6879,166.0873,9.0987,0.0,1.00019,Z,NaN,NaN
22090614,0.592153,0.592151,0.5922,1.0,499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6888,1.7226,29.5465,0.0552,10.3967,1.001,1.0065,181.4882,0.2387,5.3859,0.0,0.0,Z,NaN,NaN
22517285,0.65248,0.652491,0.6525,1.0,448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5326,1.5923,16.7631,0.0491,9.648,1.0004,1.0035,317.4603,0.1848,9.31,0.0,2e-05,Z,NaN,NaN
22518189,0.774108,0.774102,0.7741,1.0,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2918,1.3258,29.4594,0.0849,12.7522,1.0022,1.0196,57.6037,0.1562,5.7337,0.0,1e-05,Z,NaN,NaN
22542640,0.425976,0.425968,0.426,1.0,586,0.188326679068487,3.2,1.5,0.3190615521377004,5.2,2.0,15.89,0.33,45,0.1180844361000381,16.1,3.0,0.1283591378423653,11.7,2.9,15.86,0.33,2.3475,2.3814,29.5421,0.019,15.8685,0.7825,0.7916,109.589,0.081,5.0096,0.0,2e-05,Z,NaN,NaN
22571231,0.612483,0.612487,0.6125,1.0,500,0.0570447476197028,1.2,1.0,0.0723609310374723,3.0,1.2,15.56,0.64,46,0.0322302592449558,1.3,1.1,0.0403202958073816,2.4,1.4,15.54,0.51,1.6327,1.6692,27.3673,0.0759,16.5295,0.6301,0.6516,46.6092,0.1288,6.996,0.13,1e-05,Z,NaN,NaN
22639551,0.661227,0.661225,0.6612,1.0,298,0.0479571347987086,4.9,2.0,0.0785393264344029,20.4,3.0,14.24,0.56,56,0.0284724236422618,1.8,1.1,0.0402124650807189,4.6,1.6,14.23,0.46,1.5123,1.5315,52.233,0.0721,9.345,1.5123,1.5341,45.9559,0.0511,7.5347,0.1,0.0,Z,NaN,NaN
22705180,0.487561,0.487564,0.4876,1.0,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.051,2.0752,41.3907,0.0835,7.0724,0.8141,0.817,347.2222,0.8063,4.587,0.0,1e-05,L,NaN,NaN
22714229,0.327808,0.32781,0.3278,1.0,282,0.1066021979488625,16.1,3.3,0.1581957135789895,25.2,4.8,14.34,0.33,75,0.0801176678155529,0.9,1.2,0.0839418173256636,2.0,1.2,14.3,0.29,3.0506,3.1211,14.1733,0.0483,19.3933,0.9998,1.0169,58.4454,0.056,7.5927,0.04,1e-05,Z,NaN,NaN
22839182,0.577744,0.577748,0.5777,1.0,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7309,1.7648,29.4681,0.0592,15.4447,0.8654,0.8871,46.0617,0.1674,6.1407,0.0,1e-05,Z,NaN,NaN
22865691,0.456706,0.45671,0.4567,1.0,568,0.0414727597092535,2.5,1.1,0.0490280331288083,8.9,1.3,15.39,1.19,45,0.018210309707799,2.7,1.3,0.0238909787154567,3.5,1.7,15.49,0.94,2.1896,2.2234,29.5858,0.0524,10.8336,1.1868,1.1916,207.4689,0.0947,6.7337,0.25,1e-05,Z,NaN,NaN
23262814,0.647323,0.647314,0.6473,1.0,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5448,1.5729,35.6443,0.0564,12.8793,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,L,NaN,NaN
23375937,0.950459,0.616821,0.7836,0.649,309,0.331430172162322,4.7,2.0,0.402158789199309,6.4,2.5,16.26,0.46,83,0.1648052073659573,8.4,2.8,0.8635738478262805,28.9,6.1,16.25,0.3,1.0521,1.0521,0.0,0.1338,3.7869,1.621,1.6259,205.3388,0.0233,7.8957,0.16,0.42578,NaN,Z,8
23596342,0.602841,0.602846,0.6028,1.0,286,0.1854622115000041,1.8,1.2,0.292253205690444,3.2,1.3,16.28,0.41,55,0.0640422783310835,3.2,1.6,0.0742115683182495,4.5,1.8,16.29,0.39,1.6588,1.6762,57.5209,0.0517,8.2285,1.6588,1.6617,351.4938,0.1553,15.0997,0.02,1e-05,L,NaN,NaN
23604060,0.469075,0.469102,0.4691,1.0001,344,0.1175224803922424,22.4,3.6,0.1542795663340641,48.4,4.5,14.77,0.78,55,0.0932657356052899,59.3,6.3,0.0891889842233357,61.1,6.0,14.76,0.72,2.1319,2.2313,10.0528,0.0447,5.6299,2.1317,2.1974,15.2184,0.0465,6.2436,0.06,6e-05,NaN,Z,8
23753803,0.60101,0.601007,0.601,1.0,257,0.0854507503069214,4.7,1.8,0.0868922963927836,5.8,2.0,14.9,0.56,107,0.0482658315610768,2.7,1.4,0.0462469608956556,2.6,1.4,14.94,0.38,1.6639,1.7316,14.7656,0.0559,5.7737,1.6639,1.6702,157.8532,0.0543,16.7836,0.18,0.0,Z,NaN,NaN
23876082,0.589794,0.589802,0.5898,1.0,476,0.0665177523417906,1.1,0.9,0.0716928434730404,1.2,1.0,15.87,0.67,48,0.0226410269969011,0.6,0.7,0.0229463981422786,0.6,0.7,15.9,0.49,1.6955,1.7294,29.5029,0.0518,14.2731,1.349,1.3557,149.925,0.0715,5.5184,0.18,1e-05,Z,NaN,NaN
23898397,0.563018,0.562981,0.563,0.9999,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7761,1.7793,318.4713,0.077,8.8803,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,L,NaN,NaN
23968149,0.378463,0.756925,0.5677,2.0,359,0.2367020702678021,9.2,2.5,0.7030312208668512,17.9,3.9,15.81,0.45,54,0.1399676426479295,18.4,3.7,0.6173490267828063,70.9,9.5,15.9,0.35,2.6423,2.6592,59.2066,0.0206,8.0442,0.8808,0.9086,36.0036,0.0597,4.3741,0.1,0.66666,NaN,Z,7
24010683,0.588512,0.370107,0.4793,0.6289,569,0.0978621153477114,1.1,0.9,1.488729942508345,10.1,2.9,16.16,0.58,41,0.0845451121543089,4.5,2.0,0.6234234082410268,59.6,9.2,16.13,0.36,1.6992,1.733,29.5552,0.0703,15.6208,2.7019,2.7911,11.2114,0.0374,9.1061,0.22,0.45567,NaN,NaN,6
24019356,0.517473,0.51746,0.5175,1.0,574,0.1198254566794084,4.2,1.5,0.174143852986291,10.5,1.7,16.02,0.73,44,0.0490484986784339,8.3,1.9,0.0643010249869676,20.4,2.0,16.01,0.6,1.9325,1.969,27.3973,0.0614,19.2484,2.0024,2.006,279.3296,0.1334,8.5305,0.13,3e-05,Z,NaN,NaN
24050838,0.350489,0.350489,0.3505,1.0,252,0.2048553934031235,12.7,2.6,0.2250858790119131,14.5,2.9,15.39,0.49,80,0.1919562930215223,15.5,3.6,0.1731772487740494,17.5,3.3,15.45,0.31,2.8532,2.9209,14.7623,0.0233,6.8146,1.4266,1.4416,66.8226,0.0252,6.79,0.18,0.0,NaN,Z,6
24061070,0.562641,0.562643,0.5626,1.0,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7773,1.8451,14.7504,0.0557,6.9338,0.1264,0.1307,231.7497,65.0557,15.7639,0.0,0.0,Z,NaN,NaN
24231910,0.596312,0.596315,0.5963,1.0,322,0.0355101251743586,1.0,0.8,0.0560436561803403,4.8,1.2,15.34,0.7,128,0.0273123809326128,1.4,1.2,0.0283538172933829,2.1,1.2,15.36,0.54,1.677,1.711,29.4334,0.0625,8.0759,1.677,1.6948,56.3539,0.0518,7.272,0.16,1e-05,Z,NaN,NaN
24257481,0.291239,0.291218,0.2912,0.9999,303,0.3161528142116903,43.1,5.7,0.5124416198403124,72.4,8.1,14.81,0.38,55,0.2329020365884708,22.1,4.9,0.3179828432253617,33.8,6.6,15.0,0.26,3.4336,3.4701,27.4048,0.018,10.5892,1.4309,1.4715,24.6761,0.0431,5.8795,0.12,7e-05,NaN,L,6
24262890,0.60046,0.600461,0.6005,1.0,329,0.082951741890492,1.0,0.8,0.1924159631518639,4.7,1.4,16.25,0.61,61,0.0422300744059395,2.3,1.5,0.0607793666499395,2.7,1.8,16.23,0.5,1.6654,1.7019,27.3898,0.0576,13.9389,1.6653,1.6713,167.364,0.0697,8.8235,0.11,0.0,Z,NaN,NaN
