LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ
12282761,0.635092,0.635095,0.635094,1.000005,265,0.22268131209769368,2.0,1.3,0.2134010348941262,2.0,1.3,16.08,0.38,68,0.043191506321873484,1.0,1.0,0.044678788666612075,1.0,1.0,16.0,0.32,1.5745739990804462,1.6084089990806678,29.55519432520907,0.06818170875400831,9.07985212060437,1.5745682364150368,1.6436082364154891,14.484356894458992,0.02903164035040424,4.341944176884334
12502187,0.526895,0.526896,0.526896,1.000002,256,0.04562310986783292,4.0,2.0,0.042714319807399655,4.6,2.0,14.79,1.09,79,0.02631645280380573,2.0,1.2,0.02631645280380573,2.0,1.2,14.92,0.83,1.8979101191881804,1.9503101191885237,19.083969465523833,0.11208356557900517,8.425170895597763,1.8978968835727734,1.9516218835731254,18.613308515466706,0.044449726386468366,16.903443348199637
12696409,0.526731,0.526728,0.52673,0.999994,264,0.034635668497296074,23.9,1.9,0.034324654755805484,23.7,1.9,14.35,0.99,66,0.04734930124019073,3.2,2.0,0.04619235216908123,3.1,2.0,14.49,0.73,1.8985031353145294,1.9351331353147694,27.300027299848452,0.10913921215823363,11.012541278928373,1.8985245489334153,1.9013195489334336,357.78175312824646,0.08911141259990688,17.42798956651185
13005046,0.676526,0.676525,0.676526,0.999999,260,0.05030258892405384,0.5,0.6,0.05030258892405384,0.5,0.6,15.81,0.55,116,0.03528585212910296,2.6,1.3,0.0353255729999814,2.7,1.3,15.88,0.51,1.4781404758437209,1.527460475844044,20.27575020262467,0.11855049824028273,4.941305377962396,1.4781690336994473,1.5272340336997687,20.3811270761938,0.04717500008032406,12.858560238262442
13012463,0.543635,0.543631,0.543633,0.999993,259,0.04154845395122156,1.3,0.9,0.0419053803757859,1.2,0.9,15.67,0.85,116,0.024012877314874972,2.4,1.2,0.0246349330893742,2.2,1.3,15.71,0.66,1.8394698425949068,1.9211098425954416,12.248897599135825,0.08013456004487829,6.429690279985832,1.839470122838222,1.9210651228387565,12.25565291982902,0.017374475867481937,6.7228206348173085
13089931,0.307485,0.307482,0.307484,0.99999,259,0.15224741190411975,1.2,1.0,0.15533964350741614,1.2,1.0,16.16,0.43,135,0.05327720137711726,1.2,1.0,0.05435657555238303,1.3,1.0,16.16,0.34,3.252186887510013,3.3200068875074455,14.74491300557148,0.02577232626695228,6.518492362723116,3.2522307968055175,3.375550796800849,8.108984755415648,0.009323028333403613,12.7126635379067
13102760,0.695414,0.695415,0.695414,1.000001,299,0.06748545969794112,0.7,0.7,0.06748545969794112,0.7,0.7,16.01,0.66,136,0.045310754060484786,3.3,1.5,0.04554968103520507,3.3,1.5,16.0,0.52,1.4379928874277739,1.500592887428184,15.974440894464038,0.06337408169261889,4.540437494484918,1.4379897938530681,1.4802147938533448,23.682652456920042,0.01778621741816535,10.747406336913945
13104605,0.608464,0.608468,0.608466,1.000007,275,0.06494111207594026,0.5,0.7,0.06584420134918682,0.5,0.6,16.19,0.68,135,0.03448588970978368,1.6,1.1,0.03330367416160644,1.6,1.0,16.17,0.5,1.6434826965644835,1.711327696564928,14.739479696270157,0.08000984177590832,5.906732851907458,1.6434780963022486,1.6625580963023736,52.410901467161885,0.008933276605244924,8.18444464489296
13109299,0.314073,0.314075,0.314074,1.000006,265,0.20847660551666974,1.2,1.0,0.19735567512747182,1.2,1.0,16.41,0.41,136,0.058145277758277186,1.1,1.1,0.05655853018307469,1.1,1.0,16.45,0.33,3.183969813343686,3.18677481334358,356.50623887267653,0.041397472357459664,20.174985825840874,3.183957700006124,3.280717700002461,10.334849111594231,0.003296311387273618,5.667331676253969
13112616,0.652675,0.652709,0.652692,1.000052,387,0.08355472056597352,2.2,1.4,0.10133145200415307,2.8,1.6,15.16,0.4,135,0.07657119422248274,2.3,1.3,0.08340960690743054,2.5,1.4,15.05,0.31,1.532155943758296,1.5910209437586815,16.98802344336106,0.09288168819005545,8.346408487782895,1.5320783446233117,1.53488334462333,356.5062388568445,0.052355191563958216,20.478096171354423
13119720,0.573421,0.573423,0.573422,1.000003,256,0.023953566207882804,0.9,0.8,0.023722076706686048,0.9,0.8,14.91,0.87,158,0.020045976346656297,2.2,1.0,0.02025267822231835,2.0,1.0,14.96,0.69,1.7439186590329783,1.746923659032998,332.77870216088144,0.07105611061712983,5.691709188956554,1.7439101686382161,1.7467201686382345,355.87188611866503,0.0456066113320523,21.278676631737365
13423223,0.634672,0.634669,0.63467,0.999995,254,0.08613527891933884,0.9,0.8,0.08994222674951027,0.9,0.8,16.21,0.71,277,0.054743152344150586,5.8,1.7,0.05573452732133285,5.9,1.7,16.2,0.57,1.5756167800725018,1.618231780072781,23.465915757208702,0.09412891258105487,4.50741366633119,1.575631548886299,1.5784315488863174,357.14285714051744,0.05915655328340671,22.1332100611587
13474411,0.771227,0.771231,0.771229,1.000005,262,0.06863385613176945,1.6,1.0,0.06746639374453467,1.6,1.0,15.38,0.45,165,0.03991306540921049,2.1,1.2,0.04111205211458852,2.0,1.2,15.28,0.36,1.296634313982077,1.3400143139823613,23.052097740743402,0.07962499900359284,5.3872051177997635,1.2966354462710339,1.2994404462710523,356.5062388568445,0.061930685891935774,20.62374985553875
13814018,0.652288,0.652279,0.652284,0.999986,263,0.09383508956376907,0.8,0.8,0.09315901844922869,0.8,0.8,15.64,0.31,151,0.0679765170553418,2.1,1.3,0.06813722187791094,2.2,1.2,15.53,0.24,1.5330653197089723,1.5964353197093875,15.780337699123383,0.07390978092031592,7.385618621122477,1.5330825516059106,1.5359725516059295,346.0207612434079,0.06740108016452534,20.927938654706217
14229885,0.600104,0.600114,0.600109,1.000017,260,0.026775560914382233,2.5,1.2,0.027710268443786587,2.5,1.4,14.59,0.99,223,0.02239858716931423,2.7,1.4,0.022618108199742037,3.9,1.4,14.66,0.79,1.6663784102035504,1.6795684102036368,75.81501137175502,0.13302610518995983,7.470643549635816,1.666345989598685,1.6759509895987479,104.11244143606963,0.012288028874158988,12.715386646788149
15074884,0.637853,0.637848,0.63785,0.999992,263,0.053567783322474805,1.1,0.8,0.050802785760933125,1.0,0.8,15.59,0.76,318,0.037460460207484815,3.9,1.5,0.03900973355946262,4.0,1.5,15.61,0.62,1.5677586035033004,1.6017086035035228,29.455081001279787,0.058017834151263575,6.142380818467499,1.5677661440596942,1.5719411440597215,239.52095808226318,0.007635881506181592,8.449801080127655
15075296,0.524657,0.524659,0.524658,1.000004,266,0.06101035057108762,1.0,0.8,0.05921396216780653,1.0,0.8,15.79,1.04,355,0.028436005042222316,2.9,1.6,0.029542181097041556,3.0,1.6,15.9,0.78,1.9060071042174271,1.922942104217538,59.04930617026565,0.08512431200089159,6.2267732394063104,1.9059784815603737,1.9102134815604015,236.12750885323467,0.0062983755991260154,9.548063641855487
15802998,0.681302,0.681288,0.681295,0.999979,337,0.05221480326364102,7.0,1.5,0.05005719568478156,7.1,1.5,15.02,0.72,119,0.06027330595740253,15.6,2.8,0.06387421659223448,13.4,3.0,14.96,0.57,1.4677775593083393,1.5376675593087972,14.308198597702802,0.09047399206106613,0.0,1.4677771002606168,1.4705771002606352,357.14285714051744,0.08649266818365026,22.972303730632483
16483679,0.646463,0.646457,0.64646,0.999991,262,0.027539596762312896,2.0,1.3,0.025891733867652665,1.8,1.1,14.61,0.93,140,0.021694072265134395,2.8,1.2,0.02325824573747796,3.2,1.3,14.64,0.74,1.5468782454760979,1.6192882454765722,13.810247203334468,0.14970042640447923,3.6271016656930515,1.5468899712936552,1.6170399712941148,14.255167498124715,0.006187719530393242,4.579452929601828
16494763,0.441664,0.441659,0.441662,0.999989,252,0.1020324371461935,27.1,3.8,0.10012976229492823,27.6,3.7,14.48,0.75,150,0.09904404382619265,17.8,3.2,0.10319290996054468,18.2,3.3,14.62,0.53,2.2641668509840303,2.3164318509820516,19.133263178759357,0.09479074243708176,4.678657795661684,2.2641836397200357,2.2782336397195038,71.17437722689378,0.005572610898072365,9.07837884540066
16846842,0.607479,0.607475,0.607477,0.999993,402,0.08700711689032327,1.5,0.7,0.08673505970339603,1.5,0.7,16.2,0.49,50,0.03215165750647253,1.5,0.8,0.03204867592311453,1.5,0.8,16.27,0.39,1.646147008108279,1.6490070081082977,349.65034964805903,0.0682016727787563,13.801928528829402,1.6461729756738315,1.6506229756738606,224.71910112212333,0.09083941319022837,8.703563195465698
16884557,0.657874,0.65786,0.657867,0.999979,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5200472341042117,1.5546522341044384,28.897558156146477,0.0739491906458118,9.47157757791324,0.0,0.0,0.0,0.0,0.0
16901059,0.320975,0.320972,0.320974,0.999991,313,0.20026660512080552,3.7,1.6,0.20581823307723837,3.7,1.6,16.14,0.43,69,0.050879134357611516,0.9,0.9,0.04590367099283806,1.0,0.8,16.27,0.31,3.1155074985812767,3.1521774985798885,27.270248160290638,0.014824832311038887,7.839749664384348,1.5577682867887108,1.592303286788937,28.956131460647136,0.02986430713147167,9.696395860841571
16960026,0.609823,0.609821,0.609822,0.999997,319,0.07468797805911988,0.5,0.8,0.07484090737717294,0.5,0.8,16.16,0.69,74,0.03504001320160792,1.2,0.9,0.03375924337264772,1.2,0.9,16.18,0.5,1.639820834055824,1.7104208340562865,14.164305948915706,0.08489475349964928,7.444483092004013,1.6398370289938091,1.642702028993828,349.0401396137692,0.07091154514501936,13.944110131765386
16968703,0.824294,0.82429,0.824292,0.999995,317,0.07958613463590784,0.7,0.8,0.08123764532893449,0.7,0.8,15.84,0.48,61,0.03653095112256212,1.4,1.0,0.03749918644406324,1.4,1.0,15.79,0.39,1.2131594792036255,1.2427094792038191,33.84094754630961,0.05235487677765626,6.621740032052711,1.2132002485172801,1.23456024851742,46.81647940044236,0.03598203514419445,5.047313475872347
16971175,0.589631,0.589631,0.589631,1.0,288,0.04080736806740507,6.9,1.9,0.04080736806740507,6.9,1.9,14.18,0.6,74,0.02886870850249122,1.7,1.1,0.02886870850249122,1.7,1.1,14.18,0.49,1.6959768622493145,1.7665318622497768,14.17333994746579,0.06852850987559964,9.473465279382951,1.695991713361753,1.6988517133617718,349.65034964805903,0.04032980546763888,11.167761776648799
16980721,0.767062,0.767051,0.767056,0.999986,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3036761184077192,1.3377611184079425,29.338418659042066,0.07692653282241037,7.702642350161077,0.0,0.0,0.0,0.0,0.0
16981207,0.481936,0.481937,0.481936,1.000002,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0749656308832867,2.145480630883749,14.181379848166285,0.04719598237207729,8.410555915657822,0.0,0.0,0.0,0.0,0.0
16983422,0.581531,0.581519,0.581525,0.999979,260,0.06727861976509893,5.6,1.4,0.06821842355045232,5.9,1.4,14.97,0.58,69,0.029770222820229175,7.6,1.4,0.035377440208403416,9.5,1.7,14.93,0.55,1.719598064743133,1.7873330647435768,14.763416254424579,0.033021288102764314,5.397321630266274,1.7196571323802088,1.7286621323802678,111.04941698983329,0.03046489943983779,8.329785815139163
16991760,0.549098,0.549096,0.549097,0.999996,260,0.13522411746791135,21.3,2.9,0.13461488269671523,21.4,2.9,15.13,0.75,76,0.037494976685327905,14.3,2.2,0.03677943630880649,14.3,2.1,15.1,0.65,1.821169715299792,1.8889047153002358,14.763416254424579,0.08500692897293721,6.6660924874408884,1.8211739243190153,1.8240139243190339,352.1126760540313,0.04161949324632542,12.101730627841814
17005824,0.587735,0.587738,0.587736,1.000005,276,0.08324945760770093,2.5,1.4,0.08326515541410918,2.5,1.4,15.46,1.02,78,0.02316151404227026,3.5,1.5,0.021132164954114664,3.6,1.4,15.55,0.84,1.7014471680157726,1.7692171680162165,14.755791648125259,0.07764121504804979,6.788400055172195,1.701444774872888,1.7042647748729065,354.60992907569107,0.0347204933755726,8.907196628771004
17009525,0.569504,0.56951,0.569507,1.000011,517,0.11709521443071393,1.1,0.9,0.11578473618138571,1.2,0.9,16.27,0.56,41,0.0420720506363205,2.0,1.2,0.041958085043327334,2.0,1.2,16.22,0.45,1.7559139628493485,1.7898339628495707,29.481132075278563,0.06300700168706032,13.21455500950438,3.114906794132995,3.13642679413218,46.468401488748036,0.04650778187112913,5.169379531131481
17016125,0.344012,0.344016,0.344014,1.000012,496,0.21473866143794432,1.0,0.8,0.197453104925099,1.0,0.8,16.76,0.35,41,0.049791319906121505,1.4,0.8,0.052173806224306334,1.5,0.9,16.74,0.29,2.906876532685217,2.940741532683935,29.529012255657985,0.026379943441060122,24.146805664612273,2.9067830296549624,2.9161780296546067,106.43959553356655,0.042099783974212567,6.896518821026645
17082055,1.146783,1.146792,1.146788,1.000008,530,0.0680740269606789,1.5,1.1,0.06828026764138678,1.5,1.1,15.94,0.89,41,0.017133012720650036,0.8,0.8,0.018459281015978466,0.7,0.8,16.02,0.62,0.8720045772031705,0.9058445772033922,29.550827422974255,0.17905916848258577,5.969971249189191,0.8719913047599883,0.8764863047600178,222.46941045460485,0.10565685506217838,5.4645630503988025
17082877,0.358479,0.358483,0.358481,1.000011,485,0.2334547402659991,1.2,1.0,0.23169272969586424,1.2,1.0,16.33,0.3,82,0.06720283620384764,1.3,1.2,0.06702436697456368,1.3,1.1,16.43,0.28,2.789562118540287,2.8234921185390025,29.472443266662474,0.026165455929161936,21.00102893301713,2.7895406413938404,2.897615641389749,9.252833680664887,0.04468914538925546,9.219296488553478
17102467,0.34754,0.695091,0.521316,2.000032,597,0.17073370740876342,1.1,0.9,1.3054183769594747,6.3,2.9,16.35,0.37,41,0.046956558567811425,1.0,1.0,0.3008910265577278,31.9,6.0,16.42,0.29,2.877367410763222,2.91123741076194,29.524653086443983,0.054837769208388606,24.820793869359708,1.4386520565715415,1.4997120565719415,16.377333769954944,0.056961132608302066,2.1587227206439263
17108059,0.676195,0.676192,0.676194,0.999996,300,0.13211246583437614,0.5,0.8,0.1333573688205756,0.5,0.8,16.49,0.46,41,0.03922283207711892,1.0,1.0,0.03973532430670308,1.0,1.0,16.44,0.4,1.4788640361514156,1.5128690361516384,29.407440082148177,0.04007790107528609,7.620385778586462,3.139236794132074,3.1433867941319167,240.96385543080908,0.03389194794241206,3.775528886587287
17151564,0.473619,0.473626,0.473622,1.000015,599,0.06627943106851336,2.1,1.1,0.06931412253153414,2.0,1.1,15.83,1.13,45,0.01883970422946731,0.8,1.0,0.022524296641125548,1.0,1.2,15.98,0.81,2.1114033360123075,2.1657133360102514,18.412815320159414,0.09251871910841779,22.6263084080326,1.0025971109263145,1.038092110926547,28.172982109971795,0.16683865025583905,8.737104772300146
17167175,0.615098,0.615098,0.615098,1.0,616,0.06898512796156381,0.7,0.7,0.06898512796156381,0.7,0.7,16.11,0.55,50,0.03179835364528157,1.3,1.0,0.03179835364528157,1.3,1.0,16.05,0.43,1.6257559185490358,1.6596309185492577,29.520295202758636,0.034362025293605145,11.1884087273691,1.6257230278820665,1.6738030278823814,20.79866888505509,0.0416404595922267,7.357845288137939
17168875,0.626305,0.626306,0.626306,1.000002,589,0.059522484118531414,1.4,0.9,0.058991422050171605,1.3,0.9,15.97,0.93,50,0.02308203292853172,2.2,1.1,0.02308203292853172,2.2,1.1,16.06,0.75,1.5966669400849876,1.6592719400853977,15.973165082556486,0.030272045931648228,11.420974522859852,1.5966979438072135,1.6065079438072778,101.93679918383779,0.06775971436677156,7.822047194088325
17169532,0.337424,0.337425,0.337424,1.000003,610,0.14847890272517164,1.1,0.9,0.14847890272517164,1.1,0.9,16.43,0.44,90,0.053137584244202216,1.4,1.1,0.053972653300296165,1.4,1.2,16.47,0.37,2.9636260258509504,2.997471025849669,29.54646181231667,0.04745011031797676,26.663514619169035,2.963605092222039,3.0191700922199356,17.996940520792904,0.024684865671031998,7.147167650255552
17176117,0.653834,0.653837,0.653836,1.000005,590,0.03724007992199842,0.9,0.9,0.03583042797537333,0.8,0.8,15.58,0.97,50,0.01955296977391823,2.8,1.3,0.020480769968090867,3.0,1.3,15.58,0.79,1.5294401418408248,1.5659851418410642,27.363524421766282,0.06102486196428269,15.421693214443895,1.5294055072196246,1.5988005072200793,14.410260105100495,0.052154360848970335,4.479247469523102
17181303,0.536573,0.536572,0.536572,0.999998,556,0.03810853630005521,2.6,1.4,0.03642908272399305,2.8,1.3,15.21,1.04,50,0.019066349695169373,2.1,1.3,0.019066349695169373,2.1,1.3,15.31,0.8,1.8636783110206196,1.9346183110210844,14.096419509352252,0.06577325552944017,10.258321292576175,1.8637106134610346,1.9331206134614893,14.407145944294033,0.10078357459033539,7.508616276803144
17185566,0.61416,0.614169,0.614164,1.000015,542,0.08370641489184434,3.2,1.5,0.08291008334921685,3.2,1.4,15.34,0.4,50,0.05876882645306735,6.7,2.4,0.061409589869717146,6.6,2.6,15.17,0.46,1.6282413758420176,1.662046375842239,29.581422866246083,0.03866051859310997,14.753300947060737,1.002357681924472,1.0435376819247417,24.283632831312502,0.07537209567107558,4.662514054498077
17216032,0.585994,0.586,0.585997,1.00001,472,0.07919736899434895,5.3,1.4,0.08062972912763405,5.4,1.4,15.45,0.61,49,0.052098958746278304,9.9,2.0,0.05096089440346128,9.8,1.9,15.48,0.46,1.7065017696135403,1.7093167696135587,355.23978685380064,0.04077393008371992,15.673820386560402,1.706555847952348,1.7233208479524578,59.64807634914696,0.05025482543139307,6.934115097266453
17219858,0.620678,0.620672,0.620675,0.99999,353,0.12669023524312448,0.9,0.9,0.12786207823999812,0.9,0.9,16.48,0.6,101,0.029542730242638614,0.8,0.7,0.03107556942937951,0.9,0.8,16.49,0.47,1.6111425284411227,1.6477325284413624,27.329871549424674,0.0695957073841632,10.562217182928334,1.6111548431784883,1.6281298431785995,58.910162002559574,0.04917387803935941,7.407534811803467
17247918,0.481867,0.481865,0.481866,0.999996,362,0.14450501280736383,4.9,1.8,0.1427093746095583,4.9,1.8,15.83,0.74,46,0.08181243341453058,24.6,2.7,0.08360679299035338,24.5,2.8,16.03,0.56,2.075262071720678,2.1091620717209,29.49852507355306,0.039234767944011775,7.921395779659806,2.0752402668313388,2.0782202668313583,335.57046979645935,0.04454640320747137,5.417249578322658
17259682,0.544828,0.999179,0.772004,1.833935,348,0.10634789405581856,6.0,1.9,0.4848733127928727,32.6,5.5,15.14,0.52,44,0.0007004731195980595,66.8,9.7,0.36050948486528006,66.6,10.3,-186.62,202.22,1.8354416585039646,1.8905816585043258,18.135654697015756,0.04402766119158635,5.330410789810782,1.000822125082352,1.0176671250824625,59.364796675181694,0.08588795684965839,6.833998264513743
17266250,0.28381,0.283811,0.28381,1.000004,551,0.056624513010382634,17.2,2.3,0.056624513010382634,17.2,2.3,14.23,0.44,41,0.04727908662842802,1.2,1.2,0.04573840513492135,1.2,1.2,14.27,0.34,3.523487865237366,3.557372865236083,29.511583297561096,0.027667274806593367,30.75982214371676,3.5234735488946773,3.5423035488939645,53.10674455856918,0.05879022203527716,10.77754998325232
17275627,0.537775,0.537771,0.537773,0.999993,563,0.08352701868053686,7.8,2.1,0.08267705660863776,8.4,2.0,15.13,0.74,82,0.04450470154757672,6.3,2.1,0.0444223319117649,6.5,2.2,15.17,0.6,1.8595138630778472,1.8934088630780692,29.50287653026844,0.05019487417508354,13.095024578597316,2.002547201314364,2.0752472013148404,13.755158184229007,0.06698711389624254,8.52045909029562
17302403,0.488261,0.488343,0.488302,1.000168,328,0.09997541150186376,11.0,2.0,0.1665167670869819,30.4,3.1,15.19,0.73,68,0.08458630404808792,45.6,4.3,0.1042441772222718,63.7,5.1,15.26,0.62,2.048084634549334,2.118679634549797,14.165309157779527,0.049402822250878005,9.717395969629726,2.047695409787061,2.0923804097873537,22.37887434247407,0.07934659485782619,4.393980109585491
17310130,0.346093,0.346095,0.346094,1.000006,260,0.09038590192762332,1.7,1.0,0.08804912227291739,1.8,1.1,15.61,0.38,69,0.06019757752855397,1.1,1.1,0.052774162812308525,1.1,1.0,15.63,0.26,2.8893958637256163,2.9599158637229466,14.18037436241999,0.03696702560297324,15.11445544833878,1.000289955099133,1.003154955099152,349.04013961374216,0.06278480228714108,42.59427139423689
17336233,0.581156,0.581157,0.581157,1.000002,257,0.042247394305218726,1.3,1.0,0.042942983464002896,1.3,1.0,15.12,0.61,74,0.02790965491069497,2.5,1.0,0.02790965491069497,2.5,1.0,15.11,0.46,1.7207079866800674,1.7912079866805293,14.184397163027642,0.0970714445500929,6.340854540375821,1.7207172907720951,1.723592290772114,347.82608695424307,0.05326523119013306,14.085790883972779
17336492,0.697771,0.697769,0.69777,0.999997,275,0.10016593111409318,0.8,0.9,0.09854734648844492,0.8,0.9,15.76,0.34,71,0.049169063634597616,1.6,1.0,0.048972666062212886,1.6,1.1,15.68,0.27,1.4331340159326684,1.437029015932694,256.7394094976762,0.04404655342045803,7.387364964099543,1.43314727378207,1.436037273782089,346.0207612434079,0.13791182985556277,19.562420464554748
17351801,0.336762,0.33676,0.336761,0.999994,310,0.12165262434713779,1.2,0.8,0.12360386668757295,1.2,0.8,15.99,0.38,13,7.224472060501919e-07,0.0,0.0,7.673226864032267e-07,0.0,0.0,-219.87,383.89,2.9694533343755936,3.0372633343730264,14.747087450786871,0.02616190013889503,9.123871188631831,0.5575263696407228,0.5618563696407511,230.9468822155771,6.056714246880154,10.359644712800323
17370336,0.550877,0.550886,0.550882,1.000016,526,0.03944156727615249,2.0,1.1,0.042852622105239824,2.9,1.1,15.24,0.89,41,0.019216516398358696,1.6,0.9,0.02043819642519274,1.8,0.9,15.3,0.68,1.8152870365940603,1.8492170365942826,29.472443265353633,0.04803455572206903,13.292910852526658,2.9825567941380053,3.0632167941349517,12.397718820206517,0.03885365689376494,4.769557658598212
17373195,0.625427,0.625424,0.625426,0.999995,504,0.0693840540956122,0.6,0.7,0.06841256909621504,0.6,0.7,16.15,0.59,41,0.0402516445701243,1.5,1.2,0.04210424553776032,1.5,1.2,16.14,0.45,1.5989085588761707,1.6327885588763926,29.515938606654334,0.06307574897451676,12.848284891267895,2.002496036529055,2.0905110365296315,11.361699710202254,0.049793012255998824,3.4494316759642345
17436807,0.573739,0.573756,0.573748,1.00003,496,0.06078878872932343,2.0,1.1,0.062384504626952476,2.9,1.1,15.58,0.68,38,0.02855522946098649,6.6,1.3,0.029630717482711132,6.8,1.4,15.55,0.59,1.7429522002175868,1.776872200217809,29.481132075278563,0.0625777033041364,19.434470777771587,1.3729068362220902,1.4175768362223828,22.386389075295472,0.07014751851175278,5.875021221084732
17452152,0.538108,0.5381,0.538104,0.999985,549,0.039247096213258226,1.4,0.9,0.04161037915422822,2.4,0.9,15.61,0.96,45,0.021230401446295368,3.6,1.3,0.02449691609610875,7.1,1.4,15.68,0.75,1.8583618602861647,1.8922468602863867,29.511583296250517,0.08686770154448654,13.250808318841361,0.8557098870738542,0.859184887073877,287.76978417077663,0.10156311035859276,5.704149140454954
17475914,0.539073,0.539089,0.539081,1.00003,333,0.08639394232316515,3.8,1.6,0.1057060836522395,6.7,1.8,15.48,0.85,40,0.03010464505928337,11.7,1.8,0.03447687953148001,10.4,2.0,15.49,0.72,1.855034859409795,1.9288398594102785,13.549217532598723,0.09337976145348402,11.206345019187278,0.85217262350902,0.8916526235092787,25.329280648263648,0.15478254929913376,3.2391265466400223
17476779,0.556607,0.556604,0.556606,0.999995,291,0.032935004129039415,12.9,1.7,0.033374438685853144,12.9,1.7,14.41,0.77,41,0.016541428100407592,1.2,0.9,0.0154037755527869,1.2,0.8,14.42,0.67,1.7966005876294047,1.8331905876296444,27.329871549424674,0.04940764694361453,11.323405604133766,0.898363754194056,0.9330237541942831,28.85170225024376,0.2052780551619047,6.652817465736161
17508928,0.513683,0.513686,0.513684,1.000006,552,0.04199891109851724,0.9,0.8,0.043028724818810905,1.0,0.8,15.69,0.96,45,0.024646622599337305,1.8,1.1,0.025506366854837578,2.1,1.2,15.76,0.74,1.946726188707624,1.9805561887078456,29.559562518281076,0.05038785772407806,13.494087496306078,1.4745904361952755,1.4891254361953707,68.79944960395244,0.07124738692752619,4.313358595698899
17522253,0.65208,0.652079,0.652079,0.999998,343,0.0729131231638082,0.9,0.8,0.07442353610157457,1.0,0.8,16.13,0.78,45,0.03147951926980734,1.6,1.2,0.03147951926980734,1.6,1.2,16.24,0.74,1.5335543806729832,1.5674443806732052,29.50722927097813,0.07084769425365502,11.018448530052554,0.5111853518930342,0.5317453518929406,48.6381322959412,0.47133829934999055,4.3132030217996205
17544856,0.614297,0.614296,0.614296,0.999998,533,0.06153238869939168,9.6,2.0,0.06142260434502713,9.5,2.1,14.73,0.59,96,0.04633967392013338,10.8,1.9,0.04633967392013338,10.8,1.9,14.74,0.44,1.6278759112252268,1.6617659112254488,29.50722927097813,0.04084111909483149,10.602144655198135,3.0024099160172364,3.06068991601503,17.158544956037368,0.02076758655570453,5.661147675607205
17547893,0.541471,0.541479,0.541475,1.000015,524,0.047591115603842486,2.1,1.1,0.04859980940832771,2.2,1.1,15.54,0.93,46,0.02013205683212766,2.3,1.1,0.02220865485622841,2.4,1.2,15.65,0.7,1.8468226673541306,1.9247576673546412,12.831205491671891,0.06448990077579439,11.397458117617385,0.9234099559363568,0.9497699559365295,37.936267071071654,0.16400354962440405,7.870391006819355
17555840,0.518813,0.518836,0.518824,1.000044,545,0.19032245084414112,3.5,1.5,0.18463525231641967,3.7,1.5,16.46,0.7,46,0.11499970439856011,22.6,4.0,0.10957880944737765,20.8,3.9,16.45,0.6,1.9274754715591218,1.9612704715593432,29.590176061353716,0.038966481654273695,11.45461860457286,0.9273246450958631,0.9321096450958944,208.9864158815985,0.13633863459761753,5.543178387681796
17586216,0.49917,0.499167,0.499168,0.999994,362,0.06762989401232801,3.0,1.2,0.07484638621239229,3.5,1.3,15.69,0.93,50,0.02377265087359817,5.0,1.7,0.021337846328088515,4.6,1.7,15.83,1.14,2.0033244694566337,2.0398294694568726,27.393507738486644,0.038444983409388164,10.793028340078907,2.0033209696028647,2.073955969603327,14.157287463629249,0.060225395808960976,6.665089325614083
17604606,0.286815,0.0,0.143408,0.0,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.486567051706216,3.5231970517048294,27.300027301060815,0.008580817383764221,9.259213819486462,0.0,0.0,0.0,0.0,0.0
17623132,0.556053,1.11214,0.834096,2.000061,564,0.04857661284066246,3.5,1.3,0.3547902010124847,66.9,7.5,15.21,0.93,34,0.04554882259115373,20.5,3.5,0.13022710079702768,136.8,10.1,15.24,0.84,1.7983907386667188,1.832300738666941,29.489826009833347,0.050118835026339105,12.22688255143964,0.8991672697814017,0.9336772697816278,28.97710808442332,0.26777094861644696,8.511488756247442
17625530,0.586572,0.586575,0.586574,1.000005,527,0.08425091412647047,0.8,0.7,0.08354404586912255,0.9,0.8,16.44,0.87,78,0.04110950984233837,1.9,1.3,0.039493824354386864,1.9,1.3,16.5,0.63,1.704821903451333,1.7387669034515554,29.459419649239912,0.04133632711251524,10.051192700576742,1.704823608893468,1.757643608893814,18.932222642814253,0.03319035464551265,4.03250764465323
