LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,LC_type
12347656,0.598937,0.59894,0.5989,1.0,240,0.0396915227538793,0.8,0.8,0.1020355484723025,6.3,1.8,15.31,0.57,98,0.0277204921765494,1.6,1.1,0.0814098946265196,29.5,3.0,15.3,0.46,1.669623557021367,1.703468557021589,29.546461811004544,0.0845206059376492,5.402310118056545,1.669611775425221,1.67246177542524,350.8771929801575,0.0886303774738003,19.62169495321448,1
12355665,0.67651,0.676518,0.6765,1.0,247,0.0400999650714844,12.0,1.8,0.0586932845722268,20.6,2.5,14.52,0.78,67,0.0201693324577096,1.6,1.1,0.0341987381924481,8.5,1.9,14.54,0.62,1.4781739803581522,1.5273239803584742,20.34587995917495,0.1593484359622493,7.29336154204365,1.4781582160883058,1.4809832160883245,353.9823008826368,0.081177866165306,13.32303393857205,1
12358313,0.414597,0.414599,0.4146,1.0,226,0.0892336084591518,4.0,1.9,0.1000846558986321,4.4,2.0,14.84,0.36,68,0.067231837949606,3.0,1.6,0.0641207162547037,2.9,1.5,14.87,0.27,2.411979786793771,2.509114786790094,10.294950327254416,0.0382370054909723,5.819774836643834,1.205982804037289,1.2483478040375666,23.60439041646285,0.0428541667717304,8.356727814604792,2
12359105,0.504674,0.50467,0.5047,1.0,215,0.0339387278383907,2.0,1.0,0.0969972677467071,19.3,2.1,15.2,0.98,65,0.0250998777376891,2.5,1.4,0.0737305669623096,44.8,3.6,15.33,0.71,1.9814777613317949,2.0240177613320736,23.507287258896305,0.1103265482723301,8.687478039308662,2.002828770959751,2.0240937709598903,47.02562896747986,0.0489864875478653,11.098607526773216,1
12365386,0.325599,0.325602,0.3256,1.0,211,0.0653872472790199,2.1,1.5,0.0647433205000732,2.2,1.4,14.87,0.35,58,0.048255855410624,1.1,1.0,0.0507857548369668,1.1,1.1,14.88,0.26,3.071260791922368,3.102760791921176,31.746031747233577,0.0350503652181104,9.77964833607406,1.5356199396358703,1.5695449396360928,29.4767870300206,0.0333554392134497,4.933291656249367,2
12368648,0.498244,0.498243,0.4982,1.0,235,0.0458774981514209,2.1,1.2,0.2045217377309872,48.8,4.0,15.27,0.92,56,0.0157487924153636,2.5,1.0,0.1458397281579325,106.2,5.0,15.5,0.78,2.007047686158142,2.00987768615816,353.3568904571045,0.1168018092534072,11.532144436066693,1.0029930016217687,1.0070530016217951,246.30541871759823,0.1186862847680488,8.574785619704269,1
12369016,0.730882,0.730883,0.7309,1.0,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3682097003953584,1.4022097003955811,29.41176470568967,0.1310477595716283,6.851256742929021,0.0,0.0,0.0,0.0,0.0,1
12382106,0.49861,0.499024,0.4988,1.0008,208,0.0177514838876529,35.4,5.1,0.2147267364234845,18.5,3.1,-0.27,17.13,109,0.0202790102335383,3.2,1.2,0.3370548693250521,117.4,10.5,15.79,0.85,2.0055735390230325,2.0863985390235618,12.372409526674316,0.037710205442854,5.484271714792264,2.002747759078777,2.0066277590788024,257.73195876119814,0.0235660513564002,13.539175541704312,1
12383709,0.49863,0.492822,0.4957,0.9884,201,0.001378478242564,99.0,8.3,0.2894809819316593,64.3,4.9,15.26,191.93,117,0.1934493725899657,86.0,8.1,0.3162620631360223,141.8,10.7,15.23,0.5,2.00549648762034,2.0291164876204943,42.3370025399428,0.1271629813682809,7.633820847490004,2.0291414393599507,2.03202643935997,346.62045060428835,0.0329827324883978,16.224203356473172,1
12389449,0.732681,0.732697,0.7327,1.0,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.364850995553415,1.3676759955534334,353.9823008826368,0.1437246317469405,8.773315997113626,0.7226572311306975,0.7299922311307455,136.33265166918184,0.2595198206063778,3.4048513200971477,1
12405343,0.623461,0.623454,0.6235,1.0,154,0.1169524493674949,7.3,2.3,0.2271020816086005,13.2,3.7,14.98,0.4,112,0.0909748077184954,4.9,2.0,0.1335587498873416,10.1,3.0,14.95,0.27,1.603949478125642,1.6713744781260838,14.83129403030699,0.0959013800988556,3.587057227075787,1.6039683934015907,1.6068083934016093,352.1126760540313,0.0751482028627634,20.14315271413758,1
12409868,0.565643,0.565643,0.5656,1.0,121,0.0782842565857177,1.1,0.7,0.1219113518293998,4.5,1.1,16.27,0.77,106,0.033173522763747,2.0,1.1,0.1017357709275026,35.4,3.0,16.34,0.6,1.7678992713022808,1.8382092713027411,14.222727919121729,0.1987863556786012,5.29844597472449,1.7678994816265416,1.7708244816265608,341.8803418781022,0.0619782645522309,20.447072960865896,1
12412349,0.597356,0.59735,0.5974,1.0,221,0.035282035979744,4.6,1.7,0.1429052920891982,48.8,5.1,14.34,0.77,123,0.0212238594876777,1.9,1.0,0.0963301050626097,31.7,3.6,14.37,0.58,1.6740422992191046,1.7477272992195874,13.571283164734323,0.0668559803382714,4.399685294535281,1.674064944656575,1.6768799446565934,355.23978685380064,0.0551873909665226,18.54180850439985,1
12432893,0.421233,0.421197,0.4212,0.9999,248,0.1946502582429013,1.3,1.0,0.3171852096918737,2.3,1.4,16.42,0.38,256,0.1797181070416713,8.2,2.6,0.1879272278103321,8.3,2.7,16.46,0.24,2.373983331375521,2.441738331372956,14.759058372634604,0.0509174521097346,8.222318382462102,2.374184974094949,2.3770249740948417,352.1126760696682,0.0541340941283184,25.13169702028404,2
12464278,0.749208,0.749208,0.7492,1.0,169,0.0401607362846848,1.2,0.9,0.0442566518085747,1.5,1.1,15.13,0.73,185,0.0456360956058715,5.0,1.9,0.0458352630196822,5.2,1.9,15.13,0.61,1.33474325515188,1.3858582551522147,19.563728846590017,0.1239846760039133,4.519356644213112,1.334743695604412,1.3899636956047736,18.10938065906282,0.0072954956400253,6.492400834754275,1
12464670,0.637328,0.637336,0.6373,1.0,185,0.128067993365273,2.2,1.1,0.1618465090633455,2.9,1.3,16.13,0.56,140,0.1429790051249667,15.6,3.2,0.1524301901429395,16.9,3.8,16.17,0.43,1.5690497325984143,1.5838847325985117,67.40815638648121,0.1031583926381938,6.628690494569963,1.5690662063058711,1.57192620630589,349.65034964805903,0.0465207219351388,17.50458846325021,1
12473468,0.561761,0.561765,0.5618,1.0,177,0.0392159292528803,9.1,1.6,0.1057495636581631,44.6,3.6,14.36,0.69,266,0.0565129236335762,11.1,2.6,0.090491906086882,28.6,3.5,14.35,0.59,1.7801165063345228,1.8518615063349928,13.938253536740522,0.085019319148584,4.657495926538374,1.7800742044382758,1.831719204438614,19.36295865995641,0.0080458768724732,10.286547402460828,1
12481648,0.322988,0.322992,0.323,1.0,209,0.0849752176283731,1.9,1.0,0.1360439458941602,4.7,1.6,15.24,0.31,127,0.0681629585777407,1.5,1.2,0.0871349006965745,2.3,1.6,15.26,0.26,3.0960945400395405,3.2341395400343145,7.2440146331838,0.0367843997354542,5.724706230474365,3.096048704340588,3.176833704337529,12.378535619704868,0.005900353807459,9.513179957195844,2
12496042,0.54367,0.543672,0.5437,1.0,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8393514508328308,1.921041450833366,12.241400416127416,0.1163570530828372,6.344548420599262,1.005935798256083,1.012440798256126,153.72790161313063,0.4710150220707466,11.874013054522935,1
12502187,0.526895,0.526896,0.5269,1.0,256,0.0456231098678329,4.0,2.0,0.0499468047526499,10.0,1.9,14.79,1.09,69,0.0278865664473972,1.9,1.3,0.0232266533818869,2.0,1.1,14.93,0.82,1.8979101191881804,1.950310119188524,19.083969465523836,0.1120835655790052,8.425170895597764,1.897885874421232,1.9007108744212504,353.9823008826368,0.1439999068257511,23.46646910787411,1
12516209,0.60068,0.600679,0.6007,1.0,231,0.0987678490363145,1.6,1.1,0.121948295649386,3.5,1.1,15.78,0.46,59,0.0692908060956272,5.2,2.1,0.0614344308450237,7.2,1.8,15.73,0.39,1.664779081630593,1.6987190816308153,29.46375957552884,0.0819921875852782,6.77457788391573,1.6647825824819145,1.667627582481933,351.49384885534226,0.1452009174852151,18.83696932617808,1
12525125,0.558903,0.558898,0.5589,1.0,235,0.0590405443969157,1.2,0.8,0.0588638436414557,1.2,0.9,15.7,0.84,146,0.0281623549346999,1.6,1.1,0.0300984084186002,1.6,1.1,15.74,0.66,1.7892203860660725,1.869915386066601,12.392341532851464,0.0938026698514906,4.387704456376391,1.7892190573905706,1.7920540573905892,352.7336860647086,0.058633463810168,19.00261760660789,1
12526629,0.704561,0.704561,0.7046,1.0,196,0.042941099157209,4.6,1.3,0.0759777748545518,24.3,2.9,14.58,0.71,114,0.0466628941168875,2.0,1.4,0.0593116493552264,8.8,1.5,14.58,0.56,1.419322821430598,1.486947821431041,14.787430683821794,0.0925894308739456,0.0,1.4193290193845964,1.4222140193846151,346.620450604315,0.0618190412393402,18.17399372667331,1
12533027,0.576719,0.576708,0.5767,1.0,167,0.1035184551240912,0.8,0.9,0.1003663891931967,1.2,1.0,16.15,0.77,139,0.0292487858268248,1.3,1.0,0.0360319769174057,2.2,1.2,16.22,0.62,1.7339481263617869,1.804903126362252,14.0934395038186,0.0671839408219601,5.625532219811459,1.7339961908362538,1.7368461908362725,350.8771929801575,0.0796299717966791,20.40749917839878,1
12534878,0.349057,0.349057,0.3491,1.0,234,0.1448563442703123,0.7,0.8,0.510235299834766,3.8,1.8,16.05,0.33,138,0.060622755194254,1.1,1.1,0.3932737096797135,28.0,5.8,16.09,0.26,2.864865411128302,2.9326104111257374,14.761236992218729,0.0433914620533996,11.05761681517724,2.8648668976746827,2.867691897674576,353.9823008983567,0.0379336902869333,25.708937981113515,2
12544799,0.550951,0.550902,0.5509,0.9999,161,0.0462822770465192,1.8,1.3,0.1727883759385138,38.4,3.5,15.18,1.0,345,0.028835011301411,3.8,1.6,0.0291298466996729,3.9,1.7,15.26,0.75,1.8150438425401625,1.8854538425406235,14.202528049899856,0.1112041772542749,4.9423255143604345,1.8152132035741888,1.818078203574208,349.0401396137692,0.0161100253600639,14.986949373434328,1
12560639,0.376841,0.376844,0.3768,1.0,192,0.0494795227538491,0.7,0.9,0.5772618472454301,32.5,5.9,15.16,0.45,206,0.0399807930730674,1.2,1.0,0.3020931866998163,36.8,6.1,15.18,0.34,2.653636355497485,2.6564513554973783,355.23978686957645,0.068060116435382,12.573435263955362,2.653615095630892,2.657310095630752,270.6359945975258,0.0105825590706478,19.170330196428104,2
12562559,0.314281,0.314283,0.3143,1.0,219,0.130329833943118,0.5,0.8,0.3440460381635905,2.6,1.7,16.05,0.36,203,0.0654370396066781,1.6,1.1,0.1081986582591173,6.1,1.8,16.12,0.27,3.1818695174582388,3.249564517455676,14.772139745001224,0.0611785761968111,18.625721770661887,3.181842022581709,3.1855570225815684,269.17900404787554,0.0061403337409992,14.005785602825494,2
12569794,0.76306,0.891418,0.8272,1.1682,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.310513460164146,1.3340584601643002,42.47186239088761,0.1546862177178144,5.195090752835234,0.0,0.0,0.0,0.0,0.0,1
12578804,0.499234,0.519549,0.5094,1.0407,218,0.0427374225586376,25.7,4.7,0.4721906106255797,22.6,3.9,15.99,7.2,201,0.0395201568243228,12.7,1.5,0.8198587031730806,128.8,11.9,15.91,0.57,2.003069429275238,2.0116694292752944,116.2790697666801,0.0580043177054714,5.247516175286407,2.002942668638517,2.0088226686385555,170.0680272097702,0.002424101418229,5.636162087829653,1
12586257,0.532096,0.532104,0.5321,1.0,184,0.0743838825077316,0.8,0.9,0.0762856133818828,1.0,0.9,16.08,1.07,362,0.0265678594755839,2.0,1.2,0.0247338056219515,2.1,1.2,16.18,0.78,1.8793610894030877,1.9616160894036263,12.157315664621589,0.1145622926479611,5.6788883865451885,1.8793343669394489,1.9409943669398528,16.217969510111075,0.0241020362802634,13.9576905445679,1
12588097,0.481243,0.481243,0.4812,1.0,212,0.0419652283178468,5.0,1.6,0.1840140133779163,83.9,5.3,14.69,1.07,365,0.0279465011006595,7.2,1.8,0.0745240699853339,77.2,3.7,14.8,0.86,2.077951425645173,2.1457214256456174,14.755791648125165,0.0842246375970382,6.418861222362647,2.077955394635876,2.1155603946361228,26.592208482740137,0.0084293071226323,9.388713497592605,1
12590447,0.598565,0.159785,0.3792,0.2669,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6706617599611582,1.688626759961276,55.66379070378229,0.0681603999637806,5.488456336992314,0.0,0.0,0.0,0.0,0.0,1
12603859,0.716267,0.716255,0.7163,1.0,199,0.0395865998746714,2.4,1.2,0.0774005761956963,7.4,2.0,14.97,0.71,72,0.0364877684780692,3.1,1.2,0.0683856201080092,10.4,2.0,14.99,0.48,1.3961267899162644,1.4216467899164316,39.18495297779972,0.0940116763924017,5.330998727500747,1.3961501303191546,1.398950130319173,357.14285714051744,0.1164701598018532,17.088260760100024,1
12606453,0.746439,0.746437,0.7464,1.0,133,0.0866446511729514,0.9,0.9,0.0998000433453515,1.8,1.1,15.83,0.42,66,0.0587426165985543,1.7,1.3,0.0882207726300273,4.2,1.8,15.8,0.3,1.339694199411528,1.346859199411575,139.567341241235,0.1498993204453086,5.468096197937334,1.339699111473056,1.3425191114730743,354.60992907569107,0.1594357616886894,18.32141032218128,1
12611230,0.45096,0.78738,0.6192,1.746,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2174917744860143,2.3085117744825685,10.986596352865938,0.0479090779753966,5.978974135551454,0.0,0.0,0.0,0.0,0.0,1
12616804,0.613928,0.61392,0.6139,1.0,218,0.0389199304348141,3.4,1.3,0.0916011739248763,15.8,2.9,14.84,0.89,58,0.0228318866193141,2.4,1.5,0.0428734930238217,15.1,2.6,14.88,0.72,1.6288545687933809,1.6652495687936193,27.47630168961255,0.0719410092453389,6.84565969353631,1.628888849829775,1.631758849829794,348.4320557468463,0.1121614816626094,16.318983788091668,1
12622733,0.554798,0.554807,0.5548,1.0,203,0.0667574806996718,1.0,0.8,0.0658322780840639,1.0,0.8,15.88,0.79,349,0.0267548440053677,1.6,1.1,0.0275394229193279,1.8,1.2,15.93,0.63,1.802457534687712,1.868747534688146,15.085231558205594,0.097531557205035,6.938059096808412,1.8024408322271297,1.805260832227148,354.60992907569107,0.0365929090955265,18.49333543981412,1
12627837,0.486736,0.486764,0.4868,1.0001,211,0.1203231510934073,1.2,1.0,0.3500164276121617,5.6,2.0,16.26,0.81,364,0.0702229323840233,11.7,2.5,0.0944398100222834,32.8,3.1,16.39,0.55,2.054501865194451,2.131266865194954,13.026770012290052,0.1048370328299417,8.317478473882401,2.054389190830567,2.0571991908305858,355.8718861186088,0.0294378888604786,17.221641942646823,1
12632568,0.337683,0.337684,0.3377,1.0,168,0.1178590163956388,0.9,0.8,0.1816848571240519,2.1,1.3,15.76,0.36,369,0.0463147634816451,1.1,1.0,0.0783713418646083,4.4,1.6,15.79,0.26,2.9613536483968845,3.0290286483943225,14.776505357042597,0.0900282248210488,7.859435288002702,2.961352916145577,2.9820779161447923,48.25090470628988,0.0042720403381052,20.691179654577358,2
12644081,0.679279,0.679272,0.6793,1.0,147,0.0487184667685629,0.8,0.9,0.0679915510385587,2.6,1.2,15.19,0.77,332,0.0315019109165806,1.7,1.2,0.035026128393318,3.3,1.3,15.21,0.57,1.4721481934944065,1.5334681934948082,16.30789302011495,0.1285928182461761,5.964104673271151,1.4721590023171145,1.474979002317133,354.60992907569107,0.0365875851125653,17.39628883989603,1
12650705,0.589028,0.0,0.2945,0.0,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6977123850939295,1.7652873850943722,14.798372178963357,0.1702238591737249,7.60494074383478,0.0,0.0,0.0,0.0,0.0,1
12655997,0.680544,0.680537,0.6805,1.0,208,0.0871244351024833,0.6,0.7,0.1534775839257759,3.1,1.0,16.37,0.65,102,0.0473609271053045,3.6,1.4,0.0766641068782463,17.9,2.2,16.42,0.56,1.4694127715164045,1.536182771516842,14.976785981630204,0.1212249650587015,3.163474973068323,1.46942597925745,1.4722909792574688,349.0401396137692,0.0709722643238177,12.832949729085165,1
12665575,0.401767,1.433643,0.9177,3.5683,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.489005524081632,2.5228305240803515,29.563932004075617,0.032395159130612,7.938766371227578,0.0,0.0,0.0,0.0,0.0,2
12683218,0.441533,0.441526,0.4415,1.0,213,0.0504076194496554,31.3,2.8,0.198939312508625,171.5,9.0,14.46,1.09,64,0.0278803720187455,4.7,2.2,0.1311400788153715,178.3,7.5,14.6,0.88,2.264834488769289,2.2986144887680107,29.603315572464705,0.0558367540125682,6.550426580048997,1.132395407242488,1.1765804072427777,22.632114970995787,0.1842093969786106,13.318830675903646,1
12689098,0.524464,0.524462,0.5245,1.0,202,0.0400170785191139,0.8,0.9,0.1602616106922091,15.1,2.4,15.59,0.95,66,0.0297579949349936,3.5,1.5,0.0800733548722121,41.1,3.3,15.68,0.72,1.9067086288290616,1.9547486288293765,20.81598667763216,0.1098406716007276,9.054771529460412,1.906724016087889,1.9223390160879916,64.04098623076841,0.0267332025277792,6.624096052882503,1
12696409,0.526731,0.526728,0.5267,1.0,264,0.034635668497296,23.9,1.9,0.101706903296691,86.1,4.2,14.35,0.99,58,0.0454515530818909,3.0,1.9,0.063762305429896,14.0,3.5,14.49,0.75,1.8985031353145292,1.9351331353147692,27.30002729984845,0.1091392121582336,11.012541278928378,1.8985252131738612,1.90133521317388,355.87188611866503,0.0898186695590495,15.029301169726756,1
12704270,0.478093,0.478108,0.4781,1.0,250,0.085583743861948,3.2,1.3,0.0772467632274128,3.1,1.1,15.82,0.78,193,0.0714381872495251,12.9,3.2,0.0760379957060846,18.0,3.2,15.93,0.8,2.09164144872999,2.136056448730281,22.51491613179002,0.1108259137157724,10.465960974904084,2.0915807849809607,2.094385784980979,356.5062388568727,0.075969489652938,19.862014086585933,1
12708840,0.540789,0.540784,0.5408,1.0,229,0.0283953459172502,4.1,1.3,0.0477577695942667,9.4,2.3,14.52,1.06,58,0.0168244421947859,2.5,1.1,0.0373033530473453,23.6,2.3,14.61,0.82,1.8491506488329064,1.8545556488329416,185.01387603949095,0.1127577531737905,6.234634398407524,1.8491723504940207,1.8520023504940395,353.356890457049,0.0851458409855547,13.842032895066437,1
12725415,0.615554,0.615619,0.6156,1.0001,190,0.0683411595198333,1.0,0.8,0.1108535468526513,4.2,1.3,15.69,0.47,107,0.0370154452591265,1.3,1.0,0.0544756022107669,3.5,1.4,15.63,0.37,1.6245533652844628,1.690063365284892,15.26484506172262,0.0782253903774357,4.979528715323513,1.624376211047128,1.6272112110471466,352.7336860647086,0.0877869887121325,22.059097703348844,1
12728740,0.557956,0.557854,0.5579,0.9998,214,0.0487750803742848,8.4,2.1,0.2140380301608111,100.7,7.4,14.27,0.69,108,0.0491124151377885,7.4,2.0,0.0973997281671014,32.9,3.0,14.28,0.56,1.7922559425575824,1.8658559425580643,13.58695652165012,0.1017300731343054,7.327904465209619,1.7925758931448712,1.7954208931448898,351.49384885534226,0.0703211339331026,21.08979960966894,1
12734547,0.549996,0.549999,0.55,1.0,177,0.0550777001278039,3.0,1.1,0.0598748875499288,3.2,1.1,15.59,0.7,107,0.0348637598024727,4.0,1.7,0.0364017142112221,3.9,1.7,15.5,0.65,1.818195913705423,1.8550059137056645,27.166530833834525,0.0820899975199231,5.828079869924699,1.818176842188872,1.8210018421888905,353.9823008826368,0.0512961613965218,19.911306927775463,1
12737253,0.385155,1.189102,0.7871,3.0873,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.596360397025276,2.6578453970229483,16.264129463086245,0.0358184882187448,9.86102508795948,0.8409704548300863,0.8409704548300863,0.0,327.954412627376,1.5676452825065788,2
12757511,0.4993,0.518784,0.509,1.039,218,1.177619535430294e-05,124.1,8.7,0.5017727446966638,109.6,8.2,15.37,28169.32,125,0.0280147911135901,3.6,1.7,0.6546362162488745,257.4,18.3,15.08,0.77,2.002802834921671,2.0071428349216998,230.4147465422693,0.0883116101709983,6.389005184565861,1.927585474967752,1.9304254749677705,352.1126760540313,0.0452449178043341,11.88103636098369,1
12762287,0.55231,0.552306,0.5523,1.0,240,0.0878501930227946,1.4,1.0,0.0936456065821123,1.8,1.1,15.92,0.64,126,0.051590954307857,3.5,1.6,0.0553487128585574,4.3,1.6,16.01,0.45,1.810576397831929,1.878961397832377,14.623089858791383,0.0486747955472693,6.1833954291714175,1.8105893219142024,1.813419321914221,353.356890457049,0.0432290611037457,21.188941236031795,1
12765243,0.638592,0.63857,0.6386,1.0,249,0.0483489792473993,2.9,1.5,0.0557942591755723,3.9,1.8,14.78,0.8,121,0.0523823774701128,5.3,2.3,0.0767220444483305,15.1,3.1,14.87,0.54,1.5659462714955006,1.6243462714958832,17.1232876711207,0.1309937599064616,4.613060700859708,1.5659996219729222,1.5688246219729407,353.9823008826368,0.0585458224072404,17.85473636051831,1
12767772,0.410938,0.0,0.2055,0.0,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.433454757042799,2.5015047570402227,14.695077149711356,0.0392858427629277,7.337901690771823,0.0,0.0,0.0,0.0,0.0,2
12773588,0.668685,0.66868,0.6687,1.0,227,0.0952564052614279,0.8,0.7,0.1147063440176704,0.9,0.8,15.97,0.39,136,0.0541996791886048,1.0,1.0,0.0690435304319618,1.7,1.2,15.91,0.31,1.4954726517856274,1.5634226517860723,14.7167034583289,0.0643553489689983,3.778956125707373,1.4954832534586742,1.498353253458693,348.4320557468463,0.0526685694330158,18.13382653032923,1
12800455,0.625702,0.625703,0.6257,1.0,172,0.0689795601961199,4.5,1.9,0.0649112547179613,4.3,1.9,14.82,0.72,156,0.0882626792199416,16.4,3.7,0.0846765237271434,16.1,3.7,14.93,0.55,1.5982044651416007,1.6523644651419556,18.46381093045511,0.0999379302080531,4.274076066885521,1.5982112687717591,1.6010362687717778,353.9823008826368,0.0447781660007768,18.710662999348006,1
12800586,0.552972,0.552967,0.553,1.0,194,0.0287349520059971,0.9,0.9,0.0920659714907127,10.3,2.1,15.04,0.82,154,0.0237395398707794,2.7,1.2,0.0691013455984021,26.2,3.1,15.07,0.63,1.8084102767550947,1.8754352767555336,14.919806042423703,0.0872468672281545,5.962007817466761,1.8084248831110208,1.8112748831110397,350.8771929801575,0.0220848534457929,16.68059259576407,1
12815608,0.362932,0.0,0.1815,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.755337745192663,2.879017745187981,8.08538163031903,0.0267797763780226,4.803508816988621,0.0,0.0,0.0,0.0,0.0,2
12833050,0.98,1.717258,1.3486,1.7523,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204085560439244,1.0464135560440946,38.454143433703415,0.0859667945886626,4.22979524211364,0.0,0.0,0.0,0.0,0.0,1
12837651,0.470023,0.470017,0.47,1.0,169,0.0707479334437545,10.6,2.1,0.1518258525412684,65.2,4.6,14.77,0.84,65,0.0633275526537204,17.8,3.4,0.0602570977223179,40.6,2.9,14.85,0.65,2.1275550286873317,2.16642002868586,25.730091342798342,0.0797421822855585,6.603036792932279,2.127583659160099,2.190058659157734,16.006402561630377,0.0567696463808031,12.938416683406402,1
12841922,0.385216,0.385184,0.3852,0.9999,181,0.1728008784171747,3.9,1.5,0.2032406327537738,5.0,1.4,15.91,0.34,70,0.0813416312857889,6.0,1.8,0.0843984793288894,6.9,2.0,15.9,0.31,2.5959456249448305,2.701850624940821,9.44242481504988,0.0255824690214498,7.26888373927531,1.2980513895500192,1.3559913895503988,17.259233689911095,0.0313438100557543,4.135755101274548,2
12844564,0.285057,0.285064,0.2851,1.0,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.508071436870811,3.541916436869529,29.54646181231667,0.035256776743816,13.084784508186656,0.0,0.0,0.0,0.0,0.0,2
12852289,0.771052,0.771055,0.7711,1.0,245,0.0810554082875202,3.2,1.0,0.1355478550756053,6.1,1.6,15.63,0.42,58,0.0464619602857544,1.5,1.3,0.0499919376949132,4.7,1.4,15.54,0.38,1.2969292229667808,1.3335092229670205,27.33734281009975,0.1203900939290505,9.76277266080742,1.2969179410985912,1.2997229410986095,356.5062388568445,0.1421233378040396,12.66803479910873,1
12856149,0.622857,0.622851,0.6229,1.0,231,0.0731096369806055,4.1,1.0,0.1857704749913836,7.2,2.0,15.68,0.5,59,0.0491625298084745,2.9,1.4,0.1068358337507077,19.5,2.5,15.63,0.38,1.6055039907029622,1.6083389907029808,352.7336860647086,0.0837318004957217,9.29142553518272,2.065460201020173,2.092585201020351,36.86635944676279,0.0244818813474673,4.672330521863018,1
12858280,0.540513,0.0,0.2703,0.0,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85009596070966,1.8867109607098995,27.311211252040117,0.1265732534779227,8.742363720772907,0.0,0.0,0.0,0.0,0.0,1
12873666,0.283528,0.574092,0.4288,2.0248,225,0.2818901479117079,0.9,1.0,0.8041579432224482,2.2,1.7,16.57,0.33,135,0.3175210457390039,9.0,3.3,0.6559330811000987,18.7,5.1,16.66,0.18,3.526985556965203,3.605760556962221,12.69438273612006,0.0094252910966431,5.227110772909475,1.7418590424327602,1.7458590424327864,249.9999999983622,0.0136584947049055,10.152738138920633,2
12877772,0.619552,0.619556,0.6196,1.0,232,0.1393169684899604,0.6,0.8,0.2896743085570598,1.5,1.1,16.58,0.57,56,0.0371043867645866,1.1,0.9,0.0538785568525855,6.3,1.2,16.57,0.47,1.6140688437906463,1.681963843791091,14.728625082752028,0.0460513627229249,4.797374710760456,1.6140597118338218,1.6170147118338412,338.40947546309604,0.1618326792662159,13.398748981897748,1
12878768,0.626803,0.62681,0.6268,1.0,200,0.1318719720523493,1.1,1.0,0.1362662220176528,1.1,1.0,15.68,0.3,295,0.1159263138594474,3.0,1.6,0.114020012741604,3.2,1.7,15.62,0.23,1.5953972937724112,1.6291772937726323,29.60331557115005,0.0937652253476639,7.411549690961266,1.5953734619369777,1.6571534619373824,16.186468112551776,0.0097297432446219,7.337368770220105,1
12887415,0.290395,0.290394,0.2904,1.0,221,0.1518604083579089,1.2,1.0,0.1611590762839753,1.6,1.2,15.8,0.31,205,0.0873010145529157,1.3,1.1,0.0912717625482878,1.8,1.2,15.89,0.21,3.4435891551060176,3.5865791551006043,6.99349604893949,0.0204247609718339,8.89512803661718,3.443599926206655,3.451939926206339,119.9040767431484,0.0114573114863428,11.166533152088007,2
