,ID,Frequency,Period,N
0,16250908.0,6.806097711395816,0.14692707075386915,114.0
0,16251897.0,7.226056636912359,0.13838806561406813,205.0
0,16258664.0,1.597006033655576,0.6261717106421831,213.0
0,16259674.0,1.7386464613369568,0.5751600582622391,179.0
0,1626282.0,2.402835170706101,0.4161750303106053,307.0
0,16264955.0,3.361364090602479,0.2974982694661808,220.0
0,16268086.0,3.346991345821731,0.2987757949384499,230.0
0,16275275.0,7.027242636672257,0.1423033260273974,203.0
0,1627564.0,1.709660547371349,0.5849114325867366,317.0
0,16277405.0,7.9374463713953345,0.1259851031691706,227.0
0,16277791.0,2.1176404959590145,0.4722236857050331,218.0
0,16279008.0,1.4502916072508216,0.6895165048190577,195.0
0,16282896.0,3.740104524295834,0.2673722067134673,221.0
0,16283036.0,7.481447065203813,0.13366398121708256,198.0
0,16285874.0,7.953499102483938,0.12573082452322054,201.0
0,16287123.0,1.7404980319523047,0.5745481934721333,154.0
0,16288747.0,5.807986254903386,0.1721767160099167,232.0
0,16291191.0,5.134273232808586,0.194769533029502,204.0
0,16291550.0,0.5970311480338656,1.6749544865342212,159.0
0,16294364.0,2.0032949796630817,0.49917760996345234,171.0
0,16294827.0,1.8043788531260436,0.5542073374821056,203.0
0,16295811.0,1.9679355752824312,0.5081467160613139,202.0
0,16296712.0,0.0004673195307785628,2139.863485555551,203.0
0,16296819.0,0.0005711683153960212,1750.7973972727236,206.0
0,16298628.0,0.000571171430050763,1750.7878499999988,206.0
0,16300115.0,15.153524394098683,0.06599124889978962,202.0
0,16300450.0,2.979568422585411,0.3356190757090541,203.0
0,16305254.0,0.0003634768001533831,2751.207228571428,161.0
0,16306976.0,0.0003634706995448056,2751.253405714285,209.0
0,16307310.0,3.0627051119441053,0.3265087442144349,126.0
0,16308462.0,1.730172285323229,0.5779771231355616,174.0
0,16310920.0,1.0012493055740357,0.9987522532429429,198.0
0,16318334.0,1.4990163739074152,0.6671041206797143,214.0
0,16318648.0,1.0021140028308337,0.9978904567495694,213.0
0,16319448.0,2.1689418190101426,0.4610543220824513,196.0
0,16321584.0,5.252566368341426e-05,19038.312510000032,204.0
0,16322075.0,3.5264416856049574,0.2835719654976943,194.0
0,16322742.0,6.4346564295366635,0.15540845279784524,210.0
0,16324288.0,1.224215643469336,0.8168495520659043,207.0
0,16327642.0,1.0708757749631335,0.9338151290558669,180.0
0,16330918.0,1.7078104271612595,0.5855450839834785,220.0
0,16332922.0,3.068391695394011,0.32590363267542033,223.0
0,16338656.0,2.726183520568391,0.366813162963991,142.0
0,1634230.0,1.6651114897435078,0.6005603865925152,273.0
0,16344733.0,3.5191068922405155,0.284163008007787,227.0
0,1634758.0,2.087183112768168,0.4791146468570887,230.0
0,16348133.0,0.529428533935463,1.8888290598290636,199.0
0,16355834.0,2.50698837858671,0.39888497630920017,188.0
0,16359928.0,1.8301725799523059,0.546396558966073,214.0
0,16360153.0,6.325546121866907,0.1580891168500187,175.0
0,16362900.0,4.512430130608072,0.22161007950393352,141.0
0,16367883.0,2.9378307656738993,0.34038720394794875,172.0
0,16369534.0,1.489393436464026,0.6714142653764498,189.0
0,16372736.0,1.635175122024621,0.6115552924764611,194.0
0,16375078.0,1.8268588116111109,0.5473876764007273,179.0
0,1637658.0,1.5046188128699018,0.6646201625597152,157.0
0,16379790.0,1.7072418950990371,0.5857400775313037,200.0
0,1638633.0,2.6832106479044984,0.37268784721802145,37.0
0,16387328.0,1.8257395439717963,0.5477232518196735,214.0
0,16390749.0,6.974145507936261,0.143386741624769,98.0
0,16392893.0,7.952964421094677,0.12573927746332808,181.0
0,163933.0,2.944354673224607,0.3396329963552988,306.0
0,16395940.0,6.165974417804345,0.1621803679743602,180.0
0,1640190.0,0.8715551500891052,1.1473743226665152,207.0
0,16402447.0,1.6084210589295653,0.6217277462566418,206.0
0,16404461.0,3.1793912833855407,0.31452561539866863,66.0
0,16406809.0,1.003073320515519,0.9969360958439814,198.0
0,16410649.0,0.9978424926532105,1.0021621722493024,206.0
0,16411554.0,5.75276258627156,0.17382952711909375,208.0
0,16411746.0,7.358928484574367,0.13588934884965648,162.0
0,16413856.0,1.251602405922092,0.7989757731915439,209.0
0,16418981.0,1.7245827344587201,0.5798504067210561,202.0
0,16423598.0,7.609850450936009,0.1314086270745308,164.0
0,16425019.0,2.639613984229639,0.3788432725294286,173.0
0,16426733.0,2.861817342096614,0.34942831091637166,160.0
0,16428977.0,5.141814313573314e-05,19448.38803999999,187.0
0,16429047.0,7.12254383250492,0.14039927637037947,174.0
0,16429765.0,7.461323425214686,0.13402448104857845,183.0
0,1643135.0,2.831331205998049,0.35319075277436446,207.0
0,16432010.0,0.0958444501782211,10.433572294906146,155.0
0,16444519.0,1.1599328702078597,0.8621188567755651,219.0
0,16446640.0,2.7499905487864824,0.3636376133879008,190.0
0,16451582.0,7.144227782940092,0.1399731406084124,228.0
0,16456815.0,2.726316875706493,0.36679522065492176,193.0
0,16461348.0,1.6883564939363995,0.5922919736391111,119.0
0,16464929.0,1.7736464984450997,0.563810207319592,225.0
0,16465571.0,0.002562998161354803,390.1680520408174,200.0
0,16465741.0,1.5390542059526149,0.6497496944112107,153.0
0,16466750.0,1.7252110657886335,0.5796392220234671,196.0
0,16468007.0,5.225095062740905e-05,19138.407779999976,197.0
0,16469904.0,1.5813693767088426,0.6323633268283007,215.0
0,16470504.0,1.5390512762706667,0.6497509312510612,204.0
0,1647815.0,1.1385994244832245,0.8782720054982194,58.0
0,16479020.0,5.949552659058206,0.1680798636982392,197.0
0,16480090.0,3.6157135324660787,0.27657058310091154,204.0
0,1648028.0,1.6369352173771987,0.6108977248362115,256.0
0,16483679.0,1.546847657749396,0.646476073445372,262.0
0,16486177.0,2.821498770386357,0.35442156151039783,211.0
0,16487905.0,1.6275643593466302,0.6144150271276769,247.0
0,16489557.0,1.005255927766498,0.9947715525754961,191.0
0,16491168.0,1.0367111601506527,0.9645888251600205,213.0
0,16492583.0,0.6923773467637974,1.4442991306316486,247.0
0,16494763.0,2.2641904435375166,0.4416589615304727,252.0
0,16496571.0,1.6461656920355578,0.6074722640850662,210.0
0,16498188.0,2.1545680504416196,0.4641301535103665,197.0
0,16498989.0,0.33393584116339003,2.994587213268654,221.0
0,16501948.0,6.40351105337145,0.15616432792342877,205.0
0,16502234.0,2.043586703616378,0.489335734192426,198.0
0,1650268.0,1.692273247745032,0.5909211182842418,196.0
0,16503662.0,0.13165767748588297,7.595455267750908,188.0
0,16506289.0,1.7639685117567192,0.5669035435355417,224.0
0,16517678.0,1.521440262773859,0.6572719445302573,158.0
0,16518126.0,3.0049141190150066,0.3327882130381131,187.0
0,16522905.0,3.299875014133044,0.303041780587779,189.0
0,16528073.0,0.10721577862558974,9.326985382367264,200.0
0,16532099.0,1.4528457398893915,0.6883043206473747,195.0
0,16533089.0,3.0965149352396946,0.3229437031352772,192.0
0,16534206.0,6.037839815229218,0.16562214808642392,179.0
0,16536835.0,1.8634556293913318,0.5366374086012631,231.0
0,16538941.0,2.050741084409556,0.4876285980723487,219.0
0,16539841.0,2.515257081603686,0.3975736744024657,203.0
0,16540332.0,2.0696549265456428,0.4831723333072967,36.0
0,16541112.0,16.659595421786037,0.06002546728669551,193.0
0,16541724.0,2.7513141756814856,0.36346267134406973,214.0
0,16547836.0,2.9746392986352364,0.3361752130615634,221.0
0,16554726.0,3.223428859474145,0.3102286551356171,231.0
0,16554976.0,2.102074683847258,0.4757204906582009,215.0
0,16554979.0,1.5483321673824162,0.6458562452335941,215.0
0,16557222.0,8.54491796624362,0.11702862496169802,137.0
0,16559815.0,7.6353068352935045,0.13097050604143265,212.0
0,16560563.0,1.9671555309390907,0.5083482135866577,207.0
0,16561915.0,2.0021740502115435,0.4994570776173745,187.0
0,16562635.0,7.572055435354057,0.13206453763280482,226.0
0,16565258.0,1.7480398468644385,0.5720693391479368,98.0
0,16565566.0,6.952116602408006,0.14384108569951629,203.0
0,1656568.0,3.61634353498145,0.2765224017925414,188.0
0,16565853.0,2.1629623841635524,0.4623288908404729,220.0
0,16566249.0,2.2001480124868356,0.4545148755104418,170.0
0,16568945.0,0.0799347851259797,12.510198137443782,241.0
0,16573903.0,1.778754081332424,0.5621912610038386,204.0
0,16574303.0,16.912858065043878,0.05912661219967529,213.0
0,16575569.0,0.8971552508448404,1.114634283261801,214.0
0,16582677.0,1.8782798460678833,0.5324020284269497,216.0
0,16583659.0,3.014951044426307,0.3316803441464446,142.0
0,16585940.0,6.790706989334514,0.14726007197344845,223.0
0,16586484.0,3.2489578165828203,0.30779100759509925,179.0
0,16586778.0,14.134033813574888,0.07075121038974452,189.0
0,16588756.0,0.46097592968157597,2.1693106637710144,151.0
0,16598126.0,3.040232241087757,0.3289222403753644,211.0
0,16598874.0,1.8323553769093348,0.545745662987448,125.0
0,16600479.0,1.79985008178518,0.5556018304636522,182.0
0,16606054.0,1.0032639676089659,0.9967466512160855,183.0
0,16615188.0,1.6516937242115473,0.6054391230900633,210.0
0,166191.0,5.541324044097688,0.18046228519430202,156.0
0,16626362.0,1.6028320804823415,0.623895673275437,75.0
0,16626946.0,6.983345760931006,0.1431978358560728,201.0
0,16627831.0,1.0026367680204795,0.9973701662410752,191.0
0,16627902.0,1.5113486119647908,0.6616607128781328,205.0
0,16628220.0,1.3938892626234995,0.7174171053716681,211.0
0,16630828.0,8.146719805716932,0.12274879016929655,150.0
0,16634355.0,2.2267769986339303,0.4490795443879086,206.0
0,16637855.0,0.37520244122094276,2.665227861380404,100.0
0,16637980.0,9.35229621273788,0.10692561241141982,198.0
0,16645458.0,1.8192667166425904,0.5496720139229909,202.0
0,16645807.0,1.8642574347359813,0.5364066042421987,204.0
0,16647248.0,0.0004656328952778385,2147.6145911111153,153.0
0,16648210.0,2.0590475208218297,0.48566144777507075,205.0
0,16648733.0,3.1711078289400403,0.3153472079611545,170.0
0,16648785.0,2.6006538418818743,0.38451868676085865,201.0
0,16650827.0,4.00857116648775,0.24946544752907185,208.0
0,16651490.0,1.5555518031877131,0.6428586935843287,177.0
0,16651591.0,2.102445330794395,0.47563662434074166,213.0
0,16653662.0,6.131251578211741,0.1630988367128238,180.0
0,16657358.0,0.9659117669585225,1.0352912493744797,173.0
0,16657659.0,1.3156151866803256,0.7601006815095277,152.0
0,16659101.0,6.352353902711851,0.15742195968853295,189.0
0,16659561.0,2.379023195098012,0.42034058434592164,201.0
0,16660233.0,1.6493414928425734,0.606302578537899,178.0
0,16660485.0,1.5432681060797184,0.6479755501072634,214.0
0,16666867.0,0.9661317947691582,1.0350554711212399,155.0
0,16669454.0,3.854408220261587,0.25944319928109044,211.0
0,16670893.0,2.055583203427293,0.48647994317753257,195.0
0,1667598.0,2.005796522551343,0.49855505718397347,555.0
0,16680023.0,6.637760008391248,0.15065323222530363,210.0
0,16680195.0,2.996298210547226,0.3337451514271559,210.0
0,16684220.0,1.6436817476530348,0.6083902807997174,210.0
0,16692577.0,2.0032017363719055,0.49920084524844105,215.0
0,16694484.0,8.023035770396941,0.12464109953114727,142.0
0,16703174.0,1.2987438015376234,0.7699748008930389,219.0
0,16703794.0,1.5549279098610942,0.6431166317474697,176.0
0,16704626.0,1.2382309693673361,0.8076037708142139,208.0
0,16705362.0,1.6196412408877368,0.6174206822814001,200.0
0,16707409.0,0.08043942701264988,12.43171460983605,213.0
0,16710177.0,3.622310322720458,0.2760669050709525,209.0
0,16714704.0,1.6845450123317198,0.593632104027791,239.0
0,16715726.0,1.55486283126419,0.6431435493167873,208.0
0,16718769.0,0.00036328146953391193,2752.6865085714235,204.0
0,16719500.0,0.9998025015101162,1.0001975375032424,199.0
0,16726633.0,2.0024593574237133,0.4993859157703761,196.0
0,16728832.0,1.7623822034145877,0.5674138095939211,198.0
0,16730714.0,7.474204851543494,0.13379349641366742,214.0
0,16732110.0,6.320110257398608,0.15822508773946697,222.0
0,16733767.0,16.87561452713541,0.05925710132760109,232.0
0,16733833.0,5.1897342421220123e-05,19268.809410000027,204.0
0,16734502.0,2.6575077443461472,0.37629241236549615,203.0
0,16734516.0,1.6681956594220682,0.5994500671140945,202.0
0,16737506.0,3.098015816597486,0.32278724809684417,191.0
0,16742987.0,1.554106666625677,0.6434564766208937,177.0
0,16744006.0,5.769470682188991,0.17332612558152227,208.0
0,16744355.0,1.5503998154256828,0.6449949168275905,207.0
0,16748057.0,7.54820175644862,0.13248188539020897,189.0
0,16750709.0,3.1629900222073144,0.31615654585661424,112.0
0,16759604.0,1.891294781149309,0.5287383066706905,222.0
0,16760209.0,2.082069404959227,0.48029138587701536,220.0
0,16761690.0,6.880262456428616,0.1453432926916391,210.0
0,16762218.0,3.6350297243808387,0.2751009141115983,215.0
0,16762789.0,3.554551911293957,0.28132941224537406,82.0
0,16763492.0,1.6260993710109293,0.6149685670060313,225.0
0,16764005.0,0.00046707603621977395,2140.979032222215,360.0
0,16768181.0,1.7769137923332385,0.562773503314933,231.0
0,16770851.0,1.7127934569710133,0.5838415577371765,206.0
0,16771007.0,6.414345533072843,0.15590055054626004,206.0
0,16772405.0,7.114660552758817,0.14055484342288613,214.0
0,16776795.0,1.8625405071502341,0.5369010747208083,199.0
0,16786560.0,7.806548193758003,0.12809758873961538,178.0
0,16789788.0,1.9788938402634328,0.505332817584029,196.0
0,16791800.0,6.235399616092128,0.1603746450218252,225.0
0,16792697.0,1.753273119170307,0.5703617930749005,162.0
0,16792910.0,0.8667607248509189,1.1537209420419896,216.0
0,16796588.0,6.393689014567483,0.15640422887656624,217.0
0,1679845.0,1.463329255613347,0.6833732026910478,441.0
0,16799641.0,2.4743890958968606,0.40414015793160557,216.0
0,16803044.0,7.4418915857296,0.13437443806861915,222.0
0,16805607.0,2.7067308553399463,0.369449366577087,32.0
0,16806136.0,5.7065449451940395,0.1752373826201411,166.0
0,16810498.0,1.740162959781143,0.5746588239792025,169.0
0,16812072.0,1.6272982490064916,0.6145155017591436,209.0
0,16812428.0,0.07318305932563503,13.664364529370168,205.0
0,16815143.0,7.603930843500926,0.1315109277795049,171.0
0,1682540.0,2.0263464707242322,0.4934990212422025,33.0
0,16831425.0,1.3881224714884417,0.7203975301456869,184.0
0,1683151.0,17.171867162309283,0.05823478545157342,427.0
0,16832817.0,1.900854118860949,0.5260792977628558,197.0
0,1683589.0,2.0060714045140022,0.49848674267019094,405.0
0,16837045.0,2.6674940443672144,0.3748836860991834,228.0
0,16837728.0,8.258395981316184,0.12108888969025008,230.0
0,16846842.0,1.646181608513154,0.6074663906026803,402.0
0,1684856.0,1.9165091820772255,0.5217820031084542,420.0
0,1685980.0,1.3280278765233462,0.7529962417791314,368.0
0,16861939.0,1.6448782904310326,0.607947716142545,329.0
0,16863363.0,5.661959383540177,0.17661730370357118,371.0
0,16872277.0,2.2544911196806376,0.4435590769333596,284.0
0,16873474.0,6.0590422055450155,0.165042586943005,321.0
0,1687512.0,1.9394580057373638,0.5156079672989926,364.0
0,16884557.0,1.5200820958089247,0.6578592056028667,376.0
0,16894075.0,5.980315748056214,0.1672152511888742,314.0
0,16901059.0,3.1155153735162378,0.32097418247414344,313.0
0,16901216.0,4.995613109841014e-05,20017.562969999995,301.0
0,16906667.0,1.2025018535727678,0.8315995497461296,281.0
0,1691490.0,1.3903716629030831,0.719232149705935,263.0
0,16917654.0,7.805140027314577,0.12812069950064153,166.0
0,16922876.0,6.818034488363141,0.14666983596324956,178.0
0,16926819.0,7.31584291789112,0.13668964891994456,113.0
0,16927228.0,1.6887132178565039,0.5921668578335091,196.0
0,16938008.0,6.762911402960677,0.14786531131580677,284.0
0,16940346.0,2.9703413615615535,0.3366616419717782,346.0
0,16956865.0,1.9218162726665757,0.520341103477322,221.0
0,16960026.0,1.6397806257580778,0.6098376723640674,319.0
0,16968490.0,6.753352490212382,0.1480746046425531,300.0
0,16968703.0,1.2131642031634096,0.8242907245304724,317.0
0,16968725.0,1.383873701853728,0.7226092949526239,334.0
0,16971175.0,1.6959777053612248,0.5896303924508317,288.0
0,16980721.0,1.3036969243276784,0.7670494432712602,273.0
0,16981207.0,2.0749529124267716,0.4819386473837833,279.0
0,16981920.0,7.308091356619922,0.13683463317602965,123.0
0,16983422.0,1.7195882179797264,0.58153457295425,260.0
0,16985469.0,3.4344328440355505,0.2911688902977568,257.0
0,16987719.0,1.8626708407577068,0.5368635070237181,241.0
0,16989466.0,6.805445834495349,0.14694114453622037,259.0
0,16991760.0,1.8212460112796223,0.5490746411010075,260.0
0,16997258.0,1.6376374034819245,0.6106357841325634,315.0
0,17005824.0,1.7014327764160038,0.5877399412196923,276.0
0,17008442.0,7.13861264311785,0.14008324165957847,187.0
0,17009525.0,1.755913910991241,0.56950400229786,517.0
0,17011710.0,1.8875421234377208,0.5297895011628835,518.0
0,17016125.0,2.906905609324979,0.34400841802091153,496.0
0,17021337.0,5.2729870308839075,0.18964582961099577,505.0
0,1702443.0,1.00232875360368,0.9976766568899601,91.0
0,17030093.0,0.5807270483231955,1.7219793754870256,185.0
0,1703266.0,7.8466590040589885,0.12744277526049128,226.0
0,17042648.0,1.892012575910617,0.5285377130850754,226.0
0,17056731.0,7.608616742835166,0.13142993448075482,220.0
0,17060293.0,3.057603432382169,0.327053531340689,214.0
0,17065012.0,6.819311702190382,0.14664236563329364,217.0
0,17067453.0,7.030716052674819,0.14223302328068738,196.0
0,17074093.0,8.769527417652267,0.11403123023335218,526.0
0,17074729.0,7.064005510722566,0.1415627434721114,493.0
0,17082055.0,0.871951056063043,1.1468533618333032,530.0
0,17082877.0,2.789573974472581,0.3584776776493507,485.0
0,17083815.0,8.033584443356494,0.12447743682173736,535.0
0,17084379.0,6.116664555362185,0.16348779485109222,496.0
0,1708695.0,8.859079283267436,0.11287854731007403,203.0
0,17095125.0,7.516083627039759,0.13304801404848846,548.0
0,17101513.0,8.09345512116172,0.1235566250791123,550.0
0,1710162.0,1.6639429574811222,0.6009821403456045,182.0
0,17102008.0,6.447997644171552,0.15508690529747882,545.0
0,17102467.0,2.877338531306831,0.34754339439712,597.0
0,17103900.0,18.692494541764535,0.0534974076234558,496.0
0,17105292.0,8.145704398064915,0.12276409149312599,535.0
0,17108059.0,1.4788189879585016,0.6762152826969664,300.0
0,17117879.0,2.0019836284535453,0.49950458424700567,299.0
0,17120218.0,8.124243858224029,0.12308837812490299,266.0
0,17125494.0,6.626420310160787,0.15091104294525734,210.0
0,17130728.0,2.0134417646716978,0.49666199318312804,294.0
0,17132435.0,5.4452899493117375,0.1836449499124277,318.0
0,17133581.0,1.98088957486545,0.5048236977409122,212.0
0,17142032.0,0.4845005301242878,2.0639812297903415,554.0
0,17143089.0,0.0032864946331668966,304.2755615384623,543.0
0,17151564.0,2.1113960028169196,0.4736202960817628,599.0
0,17157938.0,6.372798471749356,0.15691693444143956,596.0
0,17163731.0,5.7453190914092644,0.17405473640189248,594.0
0,17165200.0,3.094033807810782,0.32320267395770996,586.0
0,17167175.0,1.625694600881665,0.6151216836530482,616.0
0,17168875.0,1.596647787088714,0.6263122074176259,589.0
0,17169532.0,2.9635998271491086,0.33742747277791857,610.0
0,17176117.0,1.5294721489323653,0.653820339715268,590.0
0,17178029.0,7.973829297276345,0.12541025932691766,576.0
0,17181303.0,1.8636484765710402,0.5365818782734809,556.0
0,17185566.0,1.6282259446335852,0.6141653763077944,542.0
0,17195747.0,16.60876188334581,0.06020918398515516,548.0
0,17195842.0,4.54869960912361,0.21984305096653067,567.0
0,1720538.0,3.4298032028682037,0.291561917944371,231.0
0,17212083.0,7.674662624263248,0.13029888725512517,419.0
0,17213533.0,6.659827316745972,0.1501540434067299,389.0
0,17216032.0,1.7065196080936584,0.5859879929050995,472.0
0,17217812.0,7.850475546231279,0.12738081841170282,293.0
0,17219858.0,1.6111384048626511,0.6206791402786092,353.0
0,17235674.0,7.886437136289667,0.12679997097782866,252.0
0,172382.0,2.1819784208887976,0.45829967447279535,227.0
0,17247918.0,2.0752746753060323,0.481863924760964,362.0
0,17249.0,7.910923772326437,0.1264074877700308,178.0
0,17256607.0,1.5623671206676413,0.6400544320035827,336.0
0,17259682.0,1.8354384914285615,0.5448289357937995,348.0
0,17266250.0,3.5235416776563353,0.283805355940942,551.0
0,17269001.0,2.580654434133881,0.38749860762958754,290.0
0,17274433.0,5.425162373472424,0.18432628023996653,532.0
0,17275256.0,7.315883055554103,0.13668889898955067,519.0
0,17275627.0,1.8594858062311304,0.5377830777997894,563.0
0,17286117.0,7.112077310110546,0.14060589563310816,109.0
0,17290858.0,8.154591707765997,0.12263029662756181,343.0
0,17302403.0,2.0481348662761305,0.4882490974914049,328.0
0,17302597.0,7.409872303623773,0.13495509221001736,346.0
0,17306967.0,4.208815092515496,0.23759656293247294,325.0
0,17310130.0,2.889432906917365,0.3460886728347207,260.0
0,17312184.0,2.794755592691924,0.35781304190424557,319.0
0,17313039.0,5.873363043366676,0.17026020571457628,462.0
0,17321800.0,6.263905883962419,0.15964479967049255,340.0
0,17324094.0,7.07169814906611,0.1414087506170014,314.0
0,17336233.0,1.7207588860135075,0.5811389428978665,257.0
0,17336492.0,1.4331597167288326,0.6977589366539595,275.0
0,17338538.0,5.323212904182875,0.1878564727730916,236.0
0,17340334.0,4.299485386562743,0.23258597485301785,249.0
0,17342686.0,2.6790006325436715,0.37327352142149917,270.0
0,17342857.0,6.9771393717971275,0.14332521492148814,232.0
0,17351801.0,2.969461251099994,0.33676142419085764,310.0
0,1735658.0,8.428148723612173,0.11865001826538908,547.0
0,17359449.0,8.103887060164649,0.12339757360582994,272.0
0,1736308.0,1.7990888522179875,0.5558369164297586,372.0
0,17370336.0,1.8153051384231689,0.550871574609562,526.0
0,17373195.0,1.5989017368194556,0.6254293037352037,504.0
0,17386926.0,5.945495024868512,0.16819457350771488,266.0
0,17388305.0,1.659445630385916,0.6026108850384226,241.0
0,17389083.0,4.569617813116279,0.21883668194956632,207.0
0,17403485.0,1.4447138299585125,0.6921786026155206,185.0
0,17404363.0,1.8351085671435203,0.5449268876536131,194.0
0,17413648.0,2.2406423266544335,0.44630059340757355,161.0
0,17418926.0,1.8261956176697787,0.547586463533407,195.0
0,17419718.0,6.23911330112596,0.1602791857970478,209.0
0,17429661.0,1.5250485430756764,0.6557168324512656,218.0
0,17433084.0,5.3495490428680545,0.18693164451556646,515.0
0,1743519.0,7.037225908857578,0.1421014492005046,167.0
0,17436807.0,1.7429393102278952,0.5737434425466292,496.0
0,174389.0,2.9937346365195894,0.3340309417545988,270.0
0,17444609.0,1.7715426131665954,0.5644797887263467,489.0
0,17452152.0,1.8583864532998644,0.5381012104475573,549.0
0,1746311.0,3.1328993302299333,0.31919314813304484,226.0
0,17463281.0,5.437935558124165,0.1838933156363025,550.0
0,17475914.0,1.8550453523796773,0.5390703783695565,333.0
0,17476779.0,1.7966136170102867,0.5566027055188876,291.0
0,17479708.0,1.7812741548377018,0.5613958959007709,200.0
0,1748058.0,3.223354402338061,0.3102358211913185,463.0
0,17480642.0,7.352916101835069,0.13600046378204014,299.0
0,17486338.0,16.662757978952474,0.060014074576558565,231.0
0,17488397.0,8.348858344277692,0.11977685556078455,214.0
0,1749054.0,3.4536712198501625,0.28954695926249313,167.0
0,17493252.0,3.11354984325577,0.3211768079339055,567.0
0,17496627.0,8.083383659512688,0.12371056999418555,572.0
0,17505797.0,0.46974380030616275,2.1288200064550815,556.0
0,17506685.0,3.5837484788715352,0.2790374396796072,561.0
0,17507804.0,1.5176472863842627,0.6589146298824559,584.0
0,17508928.0,1.9466588845429158,0.5137006837409033,552.0
0,17518765.0,6.771739567664452,0.14767254263218754,593.0
0,17522253.0,1.5335768497061302,0.6520703544733502,343.0
0,17523065.0,5.2859020128838825,0.18918247019384682,594.0
0,17523854.0,7.688907921764864,0.1300574815272942,563.0
0,17524400.0,7.203160957324863,0.1388279403895736,564.0
0,17542402.0,3.7472696467111133,0.26686096659141556,562.0
0,17544856.0,1.6279262067859552,0.6142784579740371,533.0
0,1754582.0,7.378949111701416,0.13552065271926275,187.0
0,17546360.0,4.292096109136432,0.2329863951255275,535.0
0,17547893.0,1.8468425507212325,0.5414646741864801,524.0
0,17555840.0,1.9275012451364468,0.5188064093464233,545.0
0,17558169.0,8.47394022065005,0.11800885703242409,286.0
0,17566699.0,6.790013348359602,0.1472751154814136,148.0
0,17586216.0,4.006086722714409,0.2496201578288422,362.0
0,17586227.0,0.4524725319712467,2.210078909416643,335.0
0,17592913.0,6.563109399797249,0.15236680345917936,255.0
0,17597186.0,8.314237248647885,0.12027561520001447,328.0
0,17604606.0,3.4865481542981276,0.28681663230930154,410.0
0,17610493.0,2.4971765545294464,0.4004522620501834,326.0
0,17613281.0,6.858355963474094,0.14580753832635,281.0
0,17614652.0,6.1634381007240835,0.16224710683514768,284.0
0,17623132.0,1.798430275599466,0.556040461266519,564.0
0,17625530.0,1.70487766777377,0.5865523485364205,527.0
0,17626260.0,2.8869445682745227,0.34638697638648563,546.0
0,17627286.0,4.275592235172481,0.23388572740254757,485.0
0,17628740.0,7.302864651912619,0.13693256655634448,498.0
0,17632184.0,7.090327168338557,0.14103721538625774,307.0
0,17633750.0,1.7458508322765949,0.5727866215786586,317.0
0,17635845.0,1.8726058740712042,0.5340151998059876,491.0
0,1763696.0,3.126718926174994,0.3198240787262989,517.0
0,17648985.0,7.123412754241247,0.1403821503119561,200.0
0,17656056.0,0.0006494299151588689,1539.81203615385,305.0
0,17659704.0,7.522977570058776,0.13292609085795629,292.0
0,17659706.0,1.647650073171675,0.6069249874611004,352.0
0,17661187.0,7.90680957814059,0.12647326208090692,256.0
0,17669543.0,1.9767186501074283,0.5058888881053726,367.0
0,17670149.0,7.252053559921635,0.13789197662941777,145.0
0,17677531.0,1.3312364588283518,0.7511813497657059,290.0
0,17680043.0,1.3312364588283518,0.7511813497657059,286.0
0,17693555.0,4.2068644986339905,0.23770672916246996,303.0
0,17694062.0,5.990448443017306,0.1669324107389052,219.0
0,17694914.0,5.990448443017306,0.1669324107389052,228.0
0,17695712.0,5.990424808321469,0.166933069356095,189.0
0,17697911.0,5.990424808321469,0.166933069356095,229.0
0,1769795.0,1.8347021874996359,0.5450475869126299,519.0
0,17697967.0,0.0005506066622747404,1816.1785327272746,311.0
0,17698307.0,5.990448443017306,0.1669324107389052,222.0
0,17700134.0,5.990448443017306,0.1669324107389052,214.0
0,17701075.0,1.5343187758273353,0.6517550431857161,296.0
0,17703382.0,1.6943614379239567,0.5901928464715687,261.0
0,17710182.0,3.701407492130857,0.2701674976683833,246.0
0,17715248.0,8.909600560526915,0.11223847727028291,296.0
0,17719862.0,6.8614331659204035,0.14574214683993914,169.0
0,17720776.0,3.1884430454834654,0.3136326996389454,194.0
0,177235.0,6.238664569056975,0.16029071429162575,204.0
0,17728581.0,1.6120786203747568,0.6203171404677099,153.0
0,17729039.0,2.5586503584084443,0.39083104759261805,545.0
0,1774383.0,1.925182721283979,0.5194312149929651,236.0
0,17747157.0,2.1898371269227175,0.45665496657518834,234.0
0,17753022.0,2.473224373347843,0.4043304807991865,158.0
0,17761801.0,1.0029140423860505,0.997094424583868,226.0
0,17763235.0,2.7321939940992093,0.36600622143219924,171.0
0,17764853.0,1.7561131343996963,0.5694393945421042,198.0
0,17768519.0,7.266205292767609,0.13762341686042734,206.0
0,17768697.0,0.14355732087120246,6.96585861265261,174.0
0,17769261.0,1.294418842763089,0.7725474683800049,208.0
0,17770982.0,1.3324094656058216,0.750520035930035,192.0
0,17773803.0,4.6409982814032045,0.21547088349656754,237.0
0,17774201.0,2.8027526488446277,0.35679209880052304,218.0
0,17775394.0,1.9850159193809636,0.5037742973425899,148.0
0,17785431.0,3.481280832606001,0.2872505977207891,218.0
0,17791592.0,1.4733238924229415,0.6787373809267825,183.0
0,1779170.0,5.576632241238004,0.17931969632230968,180.0
0,17792324.0,2.002291567547732,0.49942776377205184,220.0
